,M,S,I,R,Total,Rep
0.02674708120902334,59,344,2,597,1002,76
0.027482968450234863,60,344,2,597,1003,76
0.028921347114606238,61,344,2,597,1004,76
0.030325069989424962,61,344,1,598,1004,76
0.03064130891804677,62,344,1,598,1005,76
0.0318601348426433,62,343,2,598,1005,76
0.03880268794169358,62,342,3,598,1005,76
0.04032569476643027,62,342,2,599,1005,76
0.040858792556356605,62,342,2,598,1004,76
0.0410937194272476,61,342,2,598,1003,76
0.041913872759622266,61,341,3,598,1003,76
0.04250665412714172,61,341,3,597,1002,76
0.042837964986536525,61,341,2,598,1002,76
0.04692865868152022,61,340,3,598,1002,76
0.04701302787060911,61,340,2,599,1002,76
0.047874965428089666,61,340,2,598,1001,76
0.048716843611295246,61,340,2,597,1000,76
0.0490195953113197,62,340,2,597,1001,76
0.04965121680169027,62,340,2,596,1000,76
0.05081857752788988,63,340,2,596,1001,76
0.05177309103896533,64,340,2,596,1002,76
0.05416198766906448,65,340,2,596,1003,76
0.05452655336129553,65,340,2,595,1002,76
0.055473265698095305,65,340,1,596,1002,76
0.05885332797586241,66,340,1,596,1003,76
0.059378005806823175,66,339,1,596,1002,76
0.06945595035608422,67,339,1,596,1003,76
0.07023970733501272,67,338,1,596,1002,76
0.08107363196683663,67,337,2,596,1002,76
0.08185717244375645,67,336,2,596,1001,76
0.08504289679504387,68,336,2,596,1002,76
0.0851839517042223,69,336,2,596,1003,76
0.08718523907791637,69,336,1,597,1003,76
0.09059138390684085,69,336,1,596,1002,76
0.09495477093107398,69,335,2,596,1002,76
0.09542648199732548,70,335,2,596,1003,76
0.09662786292478598,70,334,3,596,1003,76
0.09679642964272657,70,334,2,597,1003,76
0.09875088221197359,70,334,2,596,1002,76
0.09903532587550408,70,333,3,596,1002,76
0.09986087129073541,70,333,2,597,1002,76
0.09999999999999998,69,334,2,597,1002,76
0.1007774148714781,69,335,2,597,1003,76
0.10127703509058163,70,335,2,597,1004,76
0.10138237676572216,71,335,2,597,1005,76
0.10286139356588109,71,335,2,596,1004,76
0.10289629573965087,71,335,2,595,1003,76
0.10422505945418722,71,335,1,596,1003,76
0.10640707186959873,71,335,0,597,1003,76
0.10651464789866555,71,336,0,597,1004,76
0.0,76,340,3,581,1000,77
0.000197188507483619,76,340,2,582,1000,77
0.0008999299735562179,77,340,2,582,1001,77
0.0009529970313553439,78,340,2,582,1002,77
0.003190914688140367,78,340,2,581,1001,77
0.003696522151516904,78,340,1,582,1001,77
0.0051287966920324935,79,340,1,582,1002,77
0.00551278366517623,79,340,0,583,1002,77
0.005917172248857128,79,340,0,582,1001,77
0.0,70,385,5,540,1000,78
0.001064972428167645,70,384,6,540,1000,78
0.0018109452807441142,70,383,7,540,1000,78
0.0019350223241439376,71,383,7,540,1001,78
0.003504683462328736,71,383,6,541,1001,78
0.0043440544161492045,71,383,5,542,1001,78
0.005758758294635201,71,382,6,542,1001,78
0.006554335754439346,71,382,5,543,1001,78
0.0067878650037302545,72,382,5,543,1002,78
0.008172998419730316,72,381,6,543,1002,78
0.008873120006998284,72,381,5,544,1002,78
0.013746259154293797,72,380,6,544,1002,78
0.013919814996058634,72,379,7,544,1002,78
0.014460369513402172,72,380,7,544,1003,78
0.015205285968789378,72,379,8,544,1003,78
0.015611610604497811,71,379,8,544,1002,78
0.016094231723871984,71,378,9,544,1002,78
0.016755832168642255,71,378,8,545,1002,78
0.017587012836546546,71,378,7,546,1002,78
0.018004921500476254,71,377,8,546,1002,78
0.018784532095613548,71,377,7,547,1002,78
0.019763772087469,72,377,7,547,1003,78
0.021725139500929174,73,377,7,547,1004,78
0.022585505814519832,73,376,8,547,1004,78
0.023978388108165112,73,377,8,547,1005,78
0.025434508359175847,73,376,9,547,1005,78
0.025806271466891673,74,376,9,547,1006,78
0.02647527871812447,75,376,9,547,1007,78
0.028221317780943146,75,375,10,547,1007,78
0.02827197009271492,75,375,9,548,1007,78
0.029301597024099735,75,375,9,547,1006,78
0.02967360100378348,75,374,10,547,1006,78
0.02986951476785278,75,373,11,547,1006,78
0.029957552204325034,75,372,12,547,1006,78
0.030406436745590737,74,372,12,547,1005,78
0.030768465090604092,74,372,11,548,1005,78
0.0317656247277147,74,371,12,548,1005,78
0.03302234050930582,74,371,11,549,1005,78
0.03341171830292148,74,371,10,550,1005,78
0.035154729405038936,74,371,9,551,1005,78
0.03552271184834055,74,370,10,551,1005,78
0.035727117044215655,74,370,9,552,1005,78
0.036022747531750846,74,370,8,553,1005,78
0.03662189017478083,74,370,7,554,1005,78
0.037373149422351336,75,370,7,554,1006,78
0.03763430406728188,75,370,6,555,1006,78
0.03902289244649051,75,371,6,555,1007,78
0.03957537804498151,75,370,7,555,1007,78
0.040473785776695984,75,370,6,556,1007,78
0.04052065315765287,75,369,7,556,1007,78
0.041221206684045844,75,368,8,556,1007,78
0.04156068209211509,75,368,7,557,1007,78
0.04310896118506928,75,368,6,558,1007,78
0.043140976640925956,75,368,5,559,1007,78
0.04334765640382745,75,367,6,559,1007,78
0.04435478632454779,75,367,5,560,1007,78
0.04450394766045974,76,367,5,560,1008,78
0.04599153580881426,76,368,5,560,1009,78
0.04958834357363746,76,368,4,561,1009,78
0.049841636353378474,76,368,3,562,1009,78
0.04985152887639004,76,367,4,562,1009,78
0.04988814124096837,76,367,3,563,1009,78
0.049980733603924424,77,367,3,563,1010,78
0.053463106253230086,77,366,4,563,1010,78
0.05349774721337051,77,366,3,564,1010,78
0.05388430930289014,77,366,2,565,1010,78
0.054127848839593484,77,366,1,566,1010,78
0.058341362041367945,78,366,1,566,1011,78
0.06400251694657566,78,366,1,565,1010,78
0.06530804980287318,79,366,1,565,1011,78
0.06799400483563982,80,366,1,565,1012,78
0.07291815899090975,81,366,1,565,1013,78
0.07340733591961142,81,366,0,566,1013,78
0.07376588225621283,81,366,0,565,1012,78
0.0,61,370,8,561,1000,79
0.00036017976037791555,61,369,9,561,1000,79
0.0010925159615551923,61,369,8,562,1000,79
0.00198591977073616,61,368,9,562,1000,79
0.003656436481811254,62,368,9,562,1001,79
0.0048592842196050565,62,369,9,562,1002,79
0.005037754716506828,62,368,10,562,1002,79
0.006980673451307532,63,368,10,562,1003,79
0.008282725474793088,63,367,11,562,1003,79
0.008626696731070912,63,366,12,562,1003,79
0.008867863072472905,63,365,13,562,1003,79
0.00891057837568733,63,364,14,562,1003,79
0.00946643441218864,64,364,14,562,1004,79
0.009678103468358248,64,365,14,562,1005,79
0.010127529298508185,65,365,14,562,1006,79
0.010798595987831184,65,365,13,563,1006,79
0.011049364068722995,65,365,12,564,1006,79
0.012003789649650048,65,365,11,565,1006,79
0.01233410328834481,66,365,11,565,1007,79
0.012804516435419161,66,365,10,566,1007,79
0.012993185382325235,66,364,11,566,1007,79
0.01331210548979839,67,364,11,566,1008,79
0.014508770537003939,67,363,12,566,1008,79
0.015339180314667189,67,363,12,565,1007,79
0.015495897483755313,67,363,11,566,1007,79
0.017254676130538694,67,362,12,566,1007,79
0.017394300454364332,67,362,11,567,1007,79
0.018361999214556394,67,361,12,567,1007,79
0.01851346321854146,67,361,11,568,1007,79
0.018528576858902496,67,361,10,569,1007,79
0.019314658696701677,67,360,11,569,1007,79
0.019774779607424586,67,359,12,569,1007,79
0.019843719676733533,67,358,13,569,1007,79
0.020000000000000018,66,359,13,569,1007,79
0.02088563583337151,66,359,12,570,1007,79
0.02150446324260522,66,359,11,571,1007,79
0.0218110533177652,66,358,12,571,1007,79
0.02239962382453524,66,357,13,571,1007,79
0.023102255815747718,66,357,12,572,1007,79
0.025920732553386165,65,357,12,572,1006,79
0.026107397361401368,65,356,13,572,1006,79
0.026916419816063755,65,356,12,573,1006,79
0.027743988119695296,65,356,11,574,1006,79
0.028253102528081494,65,355,12,574,1006,79
0.028849615063327273,65,355,11,575,1006,79
0.028967650287447095,65,355,10,576,1006,79
0.029018034688781155,65,354,11,576,1006,79
0.02999999999999997,64,355,11,576,1006,79
0.03152964405155903,65,355,11,576,1007,79
0.03310572378917615,65,355,10,577,1007,79
0.03427811997228873,66,355,10,577,1008,79
0.03453394069367055,66,355,9,578,1008,79
0.034598667521202615,67,355,9,578,1009,79
0.03475342497379083,67,354,10,578,1009,79
0.03506230201995028,67,353,11,578,1009,79
0.03568668752312458,67,352,12,578,1009,79
0.03578395315046669,67,351,13,578,1009,79
0.03580820260817857,67,351,12,579,1009,79
0.035890080110544176,67,350,13,579,1009,79
0.036253592322340045,67,349,13,579,1008,79
0.037277484921436774,67,349,12,580,1008,79
0.037966995904278704,67,349,11,581,1008,79
0.03833329036589564,68,349,11,581,1009,79
0.03909279429821214,69,349,11,581,1010,79
0.03915746619379263,69,348,12,581,1010,79
0.039368418654972245,69,347,13,581,1010,79
0.039674592178511874,69,346,14,581,1010,79
0.03973289376896625,69,345,15,581,1010,79
0.040205222807641654,69,344,16,581,1010,79
0.041743325322518246,69,343,17,581,1010,79
0.04180535241576652,69,343,16,582,1010,79
0.04192062390032147,69,343,15,583,1010,79
0.042060309371739324,69,343,14,584,1010,79
0.04229226198386839,69,342,15,584,1010,79
0.04230300742576603,69,342,14,585,1010,79
0.043068049178945626,69,342,13,586,1010,79
0.04399903180348491,69,342,12,587,1010,79
0.045547314009027784,70,342,12,587,1011,79
0.046332856818501224,70,342,11,588,1011,79
0.046523308037582076,70,342,10,589,1011,79
0.04657651236065248,70,341,11,589,1011,79
0.047568887016478566,70,340,12,589,1011,79
0.04797872027615033,70,340,11,590,1011,79
0.04856661318496896,70,339,12,590,1011,79
0.04874044647789993,70,338,13,590,1011,79
0.04983374249300545,70,338,12,591,1011,79
0.05057551894892638,70,338,11,592,1011,79
0.050653996490040244,70,338,10,593,1011,79
0.05089528973081695,70,337,11,593,1011,79
0.05095874491154828,70,337,10,594,1011,79
0.05166613142624709,70,336,11,594,1011,79
0.05214396618072235,70,335,12,594,1011,79
0.05283677379941169,70,334,13,594,1011,79
0.05285717286216516,70,333,14,594,1011,79
0.05314965754454594,70,332,15,594,1011,79
0.05335280523324537,70,332,14,595,1011,79
0.054017959869048546,70,332,13,596,1011,79
0.05450235837410794,70,332,12,597,1011,79
0.054511248880366216,70,333,12,597,1012,79
0.05548595036487962,70,333,11,598,1012,79
0.05664518437706585,70,333,10,599,1012,79
0.05665061039744798,69,333,10,599,1011,79
0.057899862102289236,70,333,10,599,1012,79
0.05862567602390325,70,333,9,600,1012,79
0.05892568769152352,70,332,10,600,1012,79
0.05993224580570654,70,332,9,601,1012,79
0.06,69,333,9,601,1012,79
0.06,68,334,9,601,1012,79
0.06020605572381981,68,334,8,602,1012,79
0.06133265114755376,68,334,7,603,1012,79
0.06171660182478278,68,334,6,604,1012,79
0.06277604084673881,68,333,7,604,1012,79
0.06299299861951832,69,333,7,604,1013,79
0.06326313031994418,69,333,6,605,1013,79
0.06478726674813172,69,332,7,605,1013,79
0.06505813476983185,70,332,7,605,1014,79
0.06805515709569941,70,332,6,606,1014,79
0.06866729828375039,70,333,6,606,1015,79
0.07034577732098937,70,333,5,607,1015,79
0.07049867244886443,70,333,4,608,1015,79
0.07144819839999508,70,332,5,608,1015,79
0.07160446324706346,70,331,6,608,1015,79
0.07212638325054713,70,331,5,609,1015,79
0.07229530425022303,70,331,4,610,1015,79
0.07362548171597183,70,331,4,609,1014,79
0.07412553432622326,70,331,4,608,1013,79
0.07523985068789546,70,330,5,608,1013,79
0.07648380641309657,70,330,4,609,1013,79
0.07808458721744105,70,330,3,610,1013,79
0.08000000000000002,69,331,3,610,1013,79
0.08019054081822816,69,331,2,611,1013,79
0.0804228089852503,70,331,2,611,1014,79
0.08562086498389936,71,331,2,611,1015,79
0.08999999999999997,70,332,2,611,1015,79
0.09478319304613242,69,332,2,611,1014,79
0.09617654549201046,69,331,3,611,1014,79
0.0991480371863933,70,331,3,611,1015,79
0.10008029634541138,69,331,3,611,1014,79
0.10077229973756552,69,331,3,610,1013,79
0.10110892979166475,69,330,4,610,1013,79
0.10174965906666394,69,330,3,611,1013,79
0.10228243493574843,69,329,4,611,1013,79
0.10281307466632912,69,329,3,612,1013,79
0.10310839055038877,69,328,4,612,1013,79
0.10662563227651464,69,328,3,613,1013,79
0.10663231190367384,69,328,3,612,1012,79
0.10919114160422555,69,328,2,613,1012,79
0.12050772316718544,69,329,2,613,1013,79
0.12191967593761124,69,329,1,614,1013,79
0.12673149374429885,70,329,1,614,1014,79
0.12680341317785584,70,330,1,614,1015,79
0.12768006342638144,71,330,1,614,1016,79
0.12837850892905248,71,329,2,614,1016,79
0.12909216097147264,72,329,2,614,1017,79
0.12915713854597932,72,329,2,613,1016,79
0.13259113371666192,73,329,2,613,1017,79
0.13758815921862413,74,329,2,613,1018,79
0.14,73,330,2,613,1018,79
0.14,72,331,2,613,1018,79
0.1433111993192509,72,331,1,614,1018,79
0.15055204569767675,73,331,1,614,1019,79
0.15464433374588019,73,332,1,614,1020,79
0.15927923543932204,73,331,2,614,1020,79
0.1612458937230134,73,330,3,614,1020,79
0.16157787689253844,73,330,3,613,1019,79
0.16167412446941504,73,329,4,613,1019,79
0.16345459955650554,73,329,4,612,1018,79
0.16365908688162203,73,329,3,613,1018,79
0.16403425687859258,74,329,3,613,1019,79
0.16455027754882043,74,328,4,613,1019,79
0.16629168687805007,74,327,5,613,1019,79
0.1673775770611591,74,327,4,614,1019,79
0.1701310804876251,74,327,3,615,1019,79
0.17181648195051266,74,326,4,615,1019,79
0.1740190699455437,74,326,3,616,1019,79
0.17519062298710697,74,325,4,616,1019,79
0.1754561956046075,74,325,3,617,1019,79
0.17718179001080547,73,325,3,617,1018,79
0.17835781187460673,73,325,2,618,1018,79
0.17992239306028907,73,324,3,618,1018,79
0.18216959951369707,73,324,2,619,1018,79
0.18236225576923398,74,324,2,619,1019,79
0.18355691158048543,74,324,1,620,1019,79
0.18781259038109255,74,324,1,619,1018,79
0.1918155776544166,75,324,1,619,1019,79
0.19298703219907554,74,324,1,619,1018,79
0.2,73,325,1,619,1018,79
0.20100538958673653,73,325,1,618,1017,79
0.20178405329396112,73,324,2,618,1017,79
0.20303677977443388,74,324,2,618,1018,79
0.20377695995656747,74,324,1,619,1018,79
0.20580414440811623,74,323,1,619,1017,79
0.20712735620944397,74,323,0,620,1017,79
0.2080048105039366,74,323,0,619,1016,79
0.0,62,383,2,553,1000,80
0.0017785146676381005,63,383,2,553,1001,80
0.003233750440061911,63,382,2,553,1000,80
0.0049009373199416124,64,382,2,553,1001,80
0.007146612616847201,64,382,1,554,1001,80
0.007713505977377822,64,382,0,555,1001,80
0.01219817708333751,65,382,0,555,1002,80
0.0,57,356,2,585,1000,81
0.0035578322840308374,57,356,2,584,999,81
0.0037568295416701147,57,356,2,583,998,81
0.008424546696371644,58,356,2,583,999,81
0.008658378354823625,58,355,3,583,999,81
0.009450052589545184,58,355,2,584,999,81
0.0099232014893573,59,355,2,584,1000,81
0.011191746469615195,59,354,3,584,1000,81
0.011637617927309033,60,354,3,584,1001,81
0.012068327358905506,60,354,3,583,1000,81
0.012830507289067273,60,354,2,584,1000,81
0.01383367853753384,60,353,3,584,1000,81
0.013873562656652207,60,353,2,585,1000,81
0.015006065938071494,60,354,2,585,1001,81
0.015957883452490978,61,354,2,585,1002,81
0.016367212933497195,61,354,1,586,1002,81
0.02416321702928914,61,354,0,587,1002,81
0.024397534331873905,62,354,0,587,1003,81
0.0,64,357,5,574,1000,82
0.000702091349783061,65,357,5,574,1001,82
0.0008324106266366037,65,356,6,574,1001,82
0.002395937594967812,65,356,6,573,1000,82
0.002830246265327685,65,355,6,573,999,82
0.0031167889511879714,65,355,5,574,999,82
0.003903989058440171,65,356,5,574,1000,82
0.005095147779397178,65,355,6,574,1000,82
0.009371181114918166,65,355,5,575,1000,82
0.010000000000000009,64,356,5,575,1000,82
0.010193868829183939,64,355,5,575,999,82
0.010205419903027153,64,355,4,576,999,82
0.011017011417303305,64,356,4,576,1000,82
0.01112924016890402,65,356,4,576,1001,82
0.012428997461012642,65,356,3,577,1001,82
0.013560547996284093,66,356,3,577,1002,82
0.01585041619566337,66,356,2,578,1002,82
0.016145563994692948,66,355,3,578,1002,82
0.018816922797262856,67,355,3,578,1003,82
0.0189577554302236,67,355,3,577,1002,82
0.019481647347407108,67,354,4,577,1002,82
0.01989670268294228,68,354,4,577,1003,82
0.020202153880719997,68,354,4,576,1002,82
0.021396959661393374,68,353,5,576,1002,82
0.02196054493961959,68,352,6,576,1002,82
0.022416124407073246,68,352,5,577,1002,82
0.024000641942424107,69,352,5,577,1003,82
0.024997539871316008,69,352,4,578,1003,82
0.026695364567180805,69,352,3,579,1003,82
0.027244244515445784,70,352,3,579,1004,82
0.027489115170839202,70,351,4,579,1004,82
0.02756399110338213,70,350,5,579,1004,82
0.027588085616276247,71,350,5,579,1005,82
0.028341326872402657,71,349,6,579,1005,82
0.02846182739527969,71,348,7,579,1005,82
0.02850152108094406,71,348,7,578,1004,82
0.03033190148101781,71,347,8,578,1004,82
0.030957449507568242,71,346,9,578,1004,82
0.03207340839969727,71,345,10,578,1004,82
0.03353843221668362,71,344,11,578,1004,82
0.03406379097957313,71,344,11,577,1003,82
0.034601714069480066,72,344,11,577,1004,82
0.03491310162357553,72,344,10,578,1004,82
0.03671574025301339,72,344,9,579,1004,82
0.03693718893292003,72,344,8,580,1004,82
0.03810154251520456,72,344,7,581,1004,82
0.0381371527592989,72,344,6,582,1004,82
0.038653494783512855,72,343,7,582,1004,82
0.042005579558621775,72,342,8,582,1004,82
0.042336047135301154,73,342,8,582,1005,82
0.04273039074185388,72,342,8,582,1004,82
0.042753032509234706,72,341,9,582,1004,82
0.04318742039560775,72,340,10,582,1004,82
0.04326939307611262,72,339,11,582,1004,82
0.04550980602456378,72,338,12,582,1004,82
0.04581472000640114,72,338,11,583,1004,82
0.04647586000282241,72,337,12,583,1004,82
0.04698440751625488,72,337,11,584,1004,82
0.04751421773798192,72,336,11,584,1003,82
0.04753371930941749,72,335,12,584,1003,82
0.047818912117938636,72,334,13,584,1003,82
0.04783818026022292,72,333,14,584,1003,82
0.04805366897900432,72,332,15,584,1003,82
0.048243573323289324,72,332,14,585,1003,82
0.04855791702351204,72,333,14,585,1004,82
0.05010840903065392,72,332,15,585,1004,82
0.0504372916261418,72,332,14,586,1004,82
0.050751719854642385,72,331,15,586,1004,82
0.05128220096182721,72,330,16,586,1004,82
0.0514326729658187,72,329,17,586,1004,82
0.05181170772965871,72,329,17,585,1003,82
0.052307616146696406,72,329,16,586,1003,82
0.05232646489378216,72,329,15,587,1003,82
0.053237875556969114,72,329,14,588,1003,82
0.05343143672214139,72,330,14,588,1004,82
0.0534491903496367,72,329,15,588,1004,82
0.0540830566274407,72,328,16,588,1004,82
0.05455354621091315,72,328,15,589,1004,82
0.0549911861874595,72,328,14,590,1004,82
0.0552807985227377,72,328,13,591,1004,82
0.05543521742257036,72,327,14,591,1004,82
0.056195276604916945,72,326,15,591,1004,82
0.05687047675538446,72,325,16,591,1004,82
0.05720157379093103,72,324,17,591,1004,82
0.057947117317119434,72,323,18,591,1004,82
0.0579669861387451,72,322,19,591,1004,82
0.05816360897806769,72,322,18,592,1004,82
0.05818102842267896,72,321,19,592,1004,82
0.05838614846203016,72,320,20,592,1004,82
0.05864620967457148,72,319,21,592,1004,82
0.05901778381841343,72,318,22,592,1004,82
0.05961948007627958,73,318,22,592,1005,82
0.059619856724015576,73,317,23,592,1005,82
0.06013269737684704,74,317,23,592,1006,82
0.06039669056068299,74,317,22,593,1006,82
0.06075581342101537,74,316,23,593,1006,82
0.060854924979793126,74,316,22,594,1006,82
0.060875903880538096,74,315,23,594,1006,82
0.06095757661035684,74,315,22,595,1006,82
0.061005651203412024,74,314,23,595,1006,82
0.061730483033470035,74,314,22,596,1006,82
0.06192883629494508,74,313,23,596,1006,82
0.06199716923980166,74,312,24,596,1006,82
0.06235604888252606,75,312,24,596,1007,82
0.06236601331746533,75,311,25,596,1007,82
0.0626587618939819,75,311,24,597,1007,82
0.06267180222946109,75,311,23,598,1007,82
0.06301308572392322,75,311,22,599,1007,82
0.06314127720814912,75,310,23,599,1007,82
0.06316409768635604,75,309,24,599,1007,82
0.06402263073683306,75,308,25,599,1007,82
0.06424856633067069,75,308,24,600,1007,82
0.064744801454108,75,308,23,601,1007,82
0.06529535415402396,75,308,22,602,1007,82
0.06554449817841095,75,308,21,603,1007,82
0.06695082175391523,75,308,20,604,1007,82
0.06724056372272369,75,308,20,603,1006,82
0.06852052605532051,75,308,19,604,1006,82
0.06891359647379199,75,307,20,604,1006,82
0.06974403947197164,75,306,21,604,1006,82
0.06977381558017574,75,306,20,605,1006,82
0.07030979942575012,75,306,19,606,1006,82
0.07045914813521328,76,306,19,606,1007,82
0.07090169023884098,76,306,18,607,1007,82
0.0709596109247276,77,306,18,607,1008,82
0.07145303579371347,77,305,19,607,1008,82
0.07153476810259438,77,305,18,608,1008,82
0.071655120184645,78,305,18,608,1009,82
0.07177789739462154,78,305,17,609,1009,82
0.07208544776233004,78,305,16,610,1009,82
0.07215568023069667,78,304,17,610,1009,82
0.07299245517905195,78,304,16,611,1009,82
0.07423472714219213,78,303,17,611,1009,82
0.07447420596069892,78,303,16,612,1009,82
0.07473966781852315,78,303,16,611,1008,82
0.07503942992272143,78,303,15,612,1008,82
0.0750573066208487,78,303,14,613,1008,82
0.0755809491232602,78,302,15,613,1008,82
0.07600526979339697,78,302,14,614,1008,82
0.07649514897443067,79,302,14,614,1009,82
0.07697912684979268,79,301,15,614,1009,82
0.07723264046851305,79,300,16,614,1009,82
0.07797789965094457,79,300,15,615,1009,82
0.078079760402397,79,299,16,615,1009,82
0.07914129971460482,79,299,15,616,1009,82
0.07916084436886481,79,298,16,616,1009,82
0.07942043926268491,79,298,15,617,1009,82
0.07986448845764305,79,297,15,617,1008,82
0.08081901985498828,79,296,16,617,1008,82
0.08136003631792456,79,295,17,617,1008,82
0.08152735871445442,79,295,16,618,1008,82
0.08157628742696897,79,295,15,619,1008,82
0.08197159857344026,79,294,16,619,1008,82
0.08206266657521896,80,294,16,619,1009,82
0.08261450877890225,80,294,15,620,1009,82
0.08319494622883326,80,293,16,620,1009,82
0.08328575827032292,81,293,16,620,1010,82
0.08365461447112454,81,293,15,621,1010,82
0.0842043313687049,81,293,14,622,1010,82
0.0845096955993214,81,293,13,623,1010,82
0.0859488860828752,81,293,12,624,1010,82
0.08629616503281351,81,293,11,625,1010,82
0.08685949357758105,81,292,11,625,1009,82
0.08741825829760921,81,292,10,626,1009,82
0.08838708106071931,81,292,9,627,1009,82
0.08863116257491882,81,291,10,627,1009,82
0.08905194271345933,81,290,11,627,1009,82
0.0896321118697134,81,290,10,628,1009,82
0.09155583547494528,81,290,9,629,1009,82
0.09228395963746136,81,290,8,630,1009,82
0.09254879596725996,81,290,7,631,1009,82
0.09317635112217501,81,290,6,632,1009,82
0.09453394664933823,81,289,7,632,1009,82
0.09498547833155094,81,289,6,633,1009,82
0.09837962935374879,81,289,5,634,1009,82
0.09859966686028318,82,289,5,634,1010,82
0.10177239241246613,82,290,5,634,1011,82
0.10222759929327073,82,290,4,635,1011,82
0.10285695444747474,83,290,4,635,1012,82
0.10437921127862666,83,290,3,636,1012,82
0.10612674937905697,84,290,3,636,1013,82
0.10659082634460113,84,289,4,636,1013,82
0.1081654336459388,85,289,4,636,1014,82
0.10829686817947833,86,289,4,636,1015,82
0.1103664671868323,86,288,4,636,1014,82
0.11175919808855851,87,288,4,636,1015,82
0.11412558048816943,87,289,4,636,1016,82
0.11485488684402512,87,289,4,635,1015,82
0.11538553318270355,87,289,3,636,1015,82
0.11773375034972024,87,288,4,636,1015,82
0.11791736181810634,87,288,3,637,1015,82
0.11810237526565537,87,289,3,637,1016,82
0.11851975860217435,87,289,2,638,1016,82
0.12001436124853981,87,289,2,637,1015,82
0.12197837992895982,87,288,3,637,1015,82
0.12408736495151884,87,287,3,637,1014,82
0.12676943523745884,87,286,4,637,1014,82
0.1275193025295156,87,285,4,637,1013,82
0.1302229858576346,87,286,4,637,1014,82
0.1308282909417877,88,286,4,637,1015,82
0.13198579424775742,89,286,4,637,1016,82
0.132520920951298,90,286,4,637,1017,82
0.13275074649310348,90,286,4,636,1016,82
0.13384750353014815,91,286,4,636,1017,82
0.13456740465414685,91,286,3,637,1017,82
0.13675281484142054,91,286,3,636,1016,82
0.1369618342496231,92,286,3,636,1017,82
0.1376415585832282,93,286,3,636,1018,82
0.13866311383240762,93,285,4,636,1018,82
0.13906556384079619,93,285,3,637,1018,82
0.13961143354012764,93,284,4,637,1018,82
0.14,92,285,4,637,1018,82
0.14205349273943085,92,285,3,638,1018,82
0.14520557674311885,92,284,4,638,1018,82
0.1454481699467972,92,284,3,639,1018,82
0.14806659807712563,92,284,3,638,1017,82
0.14863497771882614,93,284,3,638,1018,82
0.14941567249436952,93,285,3,638,1019,82
0.14964145257265732,93,285,2,639,1019,82
0.15193172367433258,93,285,1,640,1019,82
0.1527349544600387,93,285,1,639,1018,82
0.15557726329402932,93,285,1,638,1017,82
0.16237740194376116,93,285,1,637,1016,82
0.16407233145789846,94,285,1,637,1017,82
0.16771333536275002,94,284,1,637,1016,82
0.16835901939132114,94,284,1,636,1015,82
0.16999999999999998,93,285,1,636,1015,82
0.1711766438149003,93,286,1,636,1016,82
0.17126613589506157,93,286,1,635,1015,82
0.17318471332860635,94,286,1,635,1016,82
0.17412124893128308,93,286,1,635,1015,82
0.17472011899325737,94,286,1,635,1016,82
0.17591842274735756,94,286,0,636,1016,82
0.17687072688572503,94,286,0,635,1015,82
0.0,56,368,6,570,1000,83
0.0024434734175933616,57,368,6,570,1001,83
0.0035845072047351323,57,368,6,569,1000,83
0.0036988523814857188,57,367,7,569,1000,83
0.0038852567720554397,57,366,8,569,1000,83
0.005920372428752847,57,367,8,569,1001,83
0.006817115392501775,57,367,7,570,1001,83
0.007060932688491398,57,367,6,571,1001,83
0.0076443790372237525,57,367,5,572,1001,83
0.007993395597105562,57,367,4,573,1001,83
0.00827157504338931,57,366,5,573,1001,83
0.008443572778038437,57,367,5,573,1002,83
0.009225099716498705,57,367,4,574,1002,83
0.01113188170084832,57,367,3,575,1002,83
0.012188765734734121,57,368,3,575,1003,83
0.014084084517681134,58,368,3,575,1004,83
0.014545115919664904,58,369,3,575,1005,83
0.015378972897745582,58,368,4,575,1005,83
0.015542428178751289,58,368,3,576,1005,83
0.016170554533673,58,368,3,575,1004,83
0.016440402810828595,58,367,4,575,1004,83
0.0193253009285653,58,367,3,576,1004,83
0.019881344627333,58,366,4,576,1004,83
0.020381907722717068,59,366,4,576,1005,83
0.022810554459927617,59,366,3,577,1005,83
0.022941330941623914,59,365,4,577,1005,83
0.02490203653807275,59,366,4,577,1006,83
0.025304050761973267,59,365,5,577,1006,83
0.025478178498388147,59,365,4,578,1006,83
0.025543839391889298,60,365,4,578,1007,83
0.026010420792399777,60,365,3,579,1007,83
0.02716495879166159,61,365,3,579,1008,83
0.027211042720621373,60,365,3,579,1007,83
0.031025372904955894,60,365,2,580,1007,83
0.0313058001337948,59,365,2,580,1006,83
0.03232916175411528,59,365,1,581,1006,83
0.03435980790459781,60,365,1,581,1007,83
0.035015533528801455,61,365,1,581,1008,83
0.04148829528176935,62,365,1,581,1009,83
0.04153936384469985,63,365,1,581,1010,83
0.043902315147879914,63,366,1,581,1011,83
0.04527362094926266,63,365,2,581,1011,83
0.04639589840672652,63,364,3,581,1011,83
0.046763331062116366,63,365,3,581,1012,83
0.04840466284111193,63,364,4,581,1012,83
0.04977455836903125,63,364,3,582,1012,83
0.051804417871329604,63,365,3,582,1013,83
0.05299277091081933,63,365,3,581,1012,83
0.053344248859487485,63,364,4,581,1012,83
0.053655302018546375,63,364,3,582,1012,83
0.05382391810917688,64,364,3,582,1013,83
0.0560715717128916,65,364,3,582,1014,83
