   2.3202573e+00	   3.6547041e+02	   3.2071558e+02	   2.1808978e+02	
   3.1131549e+00	   3.3637489e+02	   2.9399298e+02	   2.0701200e+02	
   3.3852629e+00	   3.4038681e+02	   2.9721742e+02	   2.1451868e+02	
   2.9948460e+00	   2.9738132e+02	   2.6716243e+02	   1.8259526e+02	
   2.9826613e+00	   3.1060141e+02	   2.9049753e+02	   2.2174129e+02	
   3.4212421e+00	   3.0705326e+02	   2.8118798e+02	   2.0818840e+02	
   3.3577098e+00	   2.9185855e+02	   2.6316255e+02	   1.9286230e+02	
   3.3610748e+00	   2.9306869e+02	   2.7309059e+02	   2.0908603e+02	
   3.1548449e+00	   2.9657568e+02	   2.7921225e+02	   2.3096869e+02	
   2.8380809e+00	   2.8172083e+02	   2.5256727e+02	   2.2387826e+02	
   1.7090139e+00	   2.6513388e+02	   2.6760771e+02	   2.4626919e+02	
   1.2554142e+00	   2.5350215e+02	   2.5822550e+02	   2.6169632e+02	
   7.1813255e-01	   2.7305067e+02	   2.8875303e+02	   2.8660730e+02	
   1.3464573e+00	   2.6363360e+02	   3.1079309e+02	   3.3396748e+02	
   1.5130359e+00	   2.6295010e+02	   3.2114359e+02	   3.0825953e+02	
   1.9070698e+00	   2.3978598e+02	   2.8862683e+02	   2.5766793e+02	
   2.6241853e+00	   2.6042634e+02	   2.9818543e+02	   2.5119068e+02	
   3.3554862e+00	   2.3980298e+02	   2.6197452e+02	   2.3258270e+02	
   3.6173865e+00	   2.3495284e+02	   2.4454203e+02	   2.0623994e+02	
   3.5606178e+00	   2.1898818e+02	   2.1576860e+02	   1.9111151e+02	
   3.2220084e+00	   1.9505067e+02	   1.8362194e+02	   1.5541645e+02	
   3.5141484e+00	   2.0646473e+02	   1.7937309e+02	   1.6333925e+02	
   3.4268699e+00	   1.9311364e+02	   1.6771409e+02	   1.7049491e+02	
   2.4920015e+00	   1.9446540e+02	   1.8274938e+02	   1.9351607e+02	
   2.4228567e+00	   1.8204948e+02	   1.7840045e+02	   1.7867239e+02	
   2.6510223e+00	   1.7975832e+02	   1.6304901e+02	   1.7291150e+02	
   3.2723550e+00	   1.8899472e+02	   1.6520770e+02	   1.5499569e+02	
   3.3218314e+00	   1.8589520e+02	   1.5823399e+02	   1.6535326e+02	
   3.1482215e+00	   2.0009424e+02	   1.8245698e+02	   1.9237496e+02	
   2.7370596e+00	   2.1730685e+02	   1.9829749e+02	   2.3485014e+02	
   3.7359716e+00	   1.7921828e+02	   1.4508948e+02	   1.7753535e+02	
   3.5637905e+00	   2.0886728e+02	   1.4834873e+02	   1.9541727e+02	
   2.9227330e+00	   2.3504149e+02	   1.6000699e+02	   2.1407037e+02	
   2.8522334e+00	   2.5024076e+02	   1.7336869e+02	   2.0410684e+02	
   2.7586151e+00	   2.5087199e+02	   1.7470473e+02	   2.0178439e+02	
   2.6873256e+00	   2.3961753e+02	   1.7372766e+02	   2.0601472e+02	
   2.2539812e+00	   2.5075738e+02	   1.8162953e+02	   2.1864978e+02	
   2.6917226e+00	   2.3924658e+02	   1.7193637e+02	   1.8890854e+02	
   3.1936124e+00	   2.4623382e+02	   1.8042180e+02	   1.9988618e+02	
   3.4160067e+00	   2.5056519e+02	   1.7589463e+02	   1.8931190e+02	
   3.4665217e+00	   2.4775040e+02	   1.6942720e+02	   1.7718820e+02	
   3.3141428e+00	   2.6034225e+02	   1.7825194e+02	   2.0031347e+02	
   3.4970185e+00	   2.4845933e+02	   1.7685826e+02	   2.0436608e+02	
   3.3551700e+00	   2.3727120e+02	   1.7164613e+02	   1.8822920e+02	
   3.4196519e+00	   2.3543517e+02	   1.7463748e+02	   1.7868200e+02	
   3.2034434e+00	   2.5401970e+02	   1.9902458e+02	   1.9576860e+02	
   2.9757779e+00	   2.2751509e+02	   1.6494733e+02	   1.4884471e+02	
   3.0933221e+00	   2.2914378e+02	   1.6721943e+02	   1.5591558e+02	
   3.3636075e+00	   2.1983877e+02	   1.6430213e+02	   1.5362856e+02	
   3.1350572e+00	   2.1362744e+02	   1.6465761e+02	   1.4293120e+02	
   3.5267542e+00	   1.9469130e+02	   1.5448464e+02	   1.5484100e+02	
   3.7361727e+00	   1.9836747e+02	   1.4679383e+02	   1.5417563e+02	
   3.8395587e+00	   2.2655533e+02	   1.7308240e+02	   1.8008083e+02	
   3.5970586e+00	   2.5840694e+02	   1.9511631e+02	   1.9324345e+02	
   3.8780925e+00	   2.4041233e+02	   1.8881870e+02	   1.8123164e+02	
   3.8360931e+00	   2.2215137e+02	   1.6881331e+02	   1.8146728e+02	
   4.3625529e+00	   2.0154083e+02	   1.3511854e+02	   1.3753196e+02	
   4.4242917e+00	   2.0817884e+02	   1.3173130e+02	   1.2641762e+02	
   3.9086709e+00	   1.9634648e+02	   1.2363963e+02	   1.3312606e+02	
   4.4266618e+00	   2.0242369e+02	   1.3201502e+02	   1.4077497e+02	
   4.7114714e+00	   2.0564720e+02	   1.3894953e+02	   1.4825499e+02	
   5.2807030e+00	   1.9752056e+02	   1.1787041e+02	   1.1387307e+02	
   5.2169322e+00	   1.9699093e+02	   1.2141213e+02	   1.2215859e+02	
   4.9707937e+00	   1.9245910e+02	   1.2309753e+02	   1.2492323e+02	
   4.5718809e+00	   2.3569630e+02	   1.6886071e+02	   1.6823472e+02	
   4.2044062e+00	   2.2968702e+02	   1.6456849e+02	   1.7117529e+02	
   4.7208734e+00	   2.0556592e+02	   1.3764310e+02	   1.3924250e+02	
   4.5896493e+00	   2.0656186e+02	   1.4305740e+02	   1.5178902e+02	
   4.6832144e+00	   2.2491098e+02	   1.6629005e+02	   1.6228867e+02	
   4.7247785e+00	   2.4849050e+02	   1.8028030e+02	   1.5758523e+02	
   4.6287783e+00	   2.5708362e+02	   1.9992210e+02	   1.8160587e+02	
   4.2597540e+00	   2.4221758e+02	   1.8740617e+02	   1.6216422e+02	
   4.3442709e+00	   2.6362317e+02	   2.1809142e+02	   1.8482104e+02	
   4.2398887e+00	   2.6797471e+02	   2.2666172e+02	   1.9533897e+02	
   3.8101227e+00	   2.5023665e+02	   2.1449103e+02	   1.9329744e+02	
   3.9871292e+00	   2.3277326e+02	   2.0377514e+02	   1.8238282e+02	
   3.2910920e+00	   2.0378802e+02	   1.9495478e+02	   1.8724215e+02	
   3.4681644e+00	   2.2329610e+02	   2.1370585e+02	   1.9291230e+02	
   2.8441481e+00	   2.1863432e+02	   2.3010958e+02	   2.1743475e+02	
   3.1721980e+00	   1.6456057e+02	   1.5848791e+02	   1.4769945e+02	
   3.0662428e+00	   1.8805172e+02	   1.7083798e+02	   1.6559841e+02	
   3.7189564e+00	   1.9866908e+02	   1.7912087e+02	   1.8454470e+02	
   3.4667413e+00	   1.8997651e+02	   1.6560577e+02	   1.5301438e+02	
   3.1860490e+00	   1.7689767e+02	   1.6113874e+02	   1.6270266e+02	
   2.9979371e+00	   1.6910034e+02	   1.6017574e+02	   1.6043998e+02	
   2.4066279e+00	   2.1286074e+02	   2.1147004e+02	   2.1383419e+02	
   2.2416330e+00	   1.9090168e+02	   1.8611394e+02	   1.9306947e+02	
   2.0428729e+00	   2.2173484e+02	   2.0853515e+02	   1.9816098e+02	
   2.3009874e+00	   2.1280258e+02	   1.9792414e+02	   1.4441401e+02	
   1.8241741e+00	   2.3411173e+02	   2.3427698e+02	   1.8064400e+02	
   2.8341990e+00	   2.2551149e+02	   2.2015130e+02	   1.6810234e+02	
   3.0365198e+00	   2.4407603e+02	   2.3712600e+02	   2.0497197e+02	
   3.2368989e+00	   2.2719407e+02	   2.1367020e+02	   1.8323640e+02	
   2.8257136e+00	   2.3562130e+02	   2.1778625e+02	   1.9009180e+02	
   2.6138337e+00	   2.5149577e+02	   2.4089865e+02	   2.0847939e+02	
   2.3538319e+00	   2.4753610e+02	   2.4978156e+02	   2.5003059e+02	
   2.3772723e+00	   2.5782043e+02	   2.4210067e+02	   2.3477933e+02	
   2.4212162e+00	   3.2163770e+02	   2.9442850e+02	   2.7560264e+02	
   2.0237108e+00	   3.2750921e+02	   3.0279498e+02	   3.0966501e+02	
   2.3615889e+00	   3.6111689e+02	   2.9952495e+02	   3.1809335e+02	
   1.4276441e+00	   3.5024342e+02	   2.9146932e+02	   3.2393055e+02	
   1.6963034e+00	   3.3998356e+02	   2.9915393e+02	   3.4424274e+02	
   1.7023850e+00	   3.5069740e+02	   3.1652338e+02	   3.4845576e+02	
   1.6948937e+00	   2.4682314e+02	   2.0851190e+02	   2.3369157e+02	
   1.2832641e+00	   2.3144801e+02	   2.3596310e+02	   2.7464393e+02	
   1.3820343e+00	   2.2053342e+02	   2.3470454e+02	   2.5276410e+02	
   2.3971681e+00	   1.8868038e+02	   2.0893246e+02	   2.0482183e+02	
   2.6042556e+00	   2.0992915e+02	   2.0569808e+02	   1.9106882e+02	
   2.7156980e+00	   2.0181890e+02	   2.0751798e+02	   1.8195726e+02	
   1.8143687e+00	   2.0792801e+02	   2.0685761e+02	   1.9564002e+02	
   2.2314598e+00	   1.7493904e+02	   1.8896661e+02	   1.7492156e+02	
   1.7160141e+00	   2.1680642e+02	   2.2957345e+02	   2.0088221e+02	
   2.5176854e+00	   2.3973597e+02	   2.2988009e+02	   2.1892061e+02	
   3.0242228e+00	   2.3250363e+02	   2.3177930e+02	   2.2203427e+02	
   3.1818554e+00	   2.4237050e+02	   2.5920469e+02	   2.3527905e+02	
   4.0935591e+00	   2.4152276e+02	   2.3557269e+02	   2.3467077e+02	
   4.0163364e+00	   2.6953178e+02	   2.5173042e+02	   2.6299771e+02	
   4.8930431e+00	   2.5656408e+02	   2.3366239e+02	   2.2100694e+02	
   4.4305649e+00	   2.4802350e+02	   2.2661348e+02	   2.4189022e+02	
   3.8356546e+00	   2.4508122e+02	   2.0744330e+02	   2.3265795e+02	
   2.8818606e+00	   2.7023476e+02	   2.3661029e+02	   2.4766340e+02	
   3.0324290e+00	   2.7987214e+02	   2.4871364e+02	   2.6082809e+02	
   2.1193123e+00	   3.0749215e+02	   2.8597268e+02	   2.9032208e+02	
   2.5660221e+00	   2.7621247e+02	   2.3941358e+02	   2.4407603e+02	
   1.2425246e+00	   2.8429769e+02	   2.5854359e+02	   2.6608167e+02	
   1.0132157e+00	   3.2404057e+02	   2.8196003e+02	   3.0486991e+02	
   2.0054565e+00	   3.1520312e+02	   2.6721610e+02	   2.6848261e+02	
   2.0705216e+00	   3.1095422e+02	   2.6510934e+02	   2.7462342e+02	
   2.2682737e+00	   3.0583870e+02	   2.5993287e+02	   2.7064094e+02	
   2.4951298e+00	   3.2415154e+02	   2.7974242e+02	   2.9397255e+02	
   2.5447499e+00	   3.0122821e+02	   2.4994917e+02	   2.6944151e+02	
   2.4493398e+00	   2.9674220e+02	   2.4596206e+02	   2.7533017e+02	
   2.7222983e+00	   2.8917612e+02	   2.3132084e+02	   2.5988335e+02	
   2.7550365e+00	   2.8234677e+02	   2.2350258e+02	   2.4549445e+02	
   2.9568085e+00	   2.8880864e+02	   2.2152990e+02	   2.4616512e+02	
   2.6596588e+00	   2.7549574e+02	   2.1451520e+02	   2.4983130e+02	
   2.1292726e+00	   2.9305267e+02	   2.3240189e+02	   2.6471689e+02	
   1.6427043e+00	   2.6331155e+02	   2.1666732e+02	   2.4755007e+02	
   1.9119154e+00	   2.4202001e+02	   2.0611135e+02	   2.3531821e+02	
   2.7525526e+00	   1.9735941e+02	   1.6497994e+02	   1.7791458e+02	
   2.6867095e+00	   2.0421926e+02	   1.7742860e+02	   2.0110550e+02	
   2.8450429e+00	   2.0756034e+02	   1.8639531e+02	   2.0617683e+02	
   3.2093445e+00	   1.8311546e+02	   1.6978120e+02	   1.8663733e+02	
   3.4047635e+00	   1.9614426e+02	   2.0118069e+02	   1.9773889e+02	
   2.0496740e+00	   2.0072794e+02	   1.8159673e+02	   2.3045800e+02	
   2.2684866e+00	   2.1617558e+02	   1.7398374e+02	   1.9946396e+02	
   2.2611360e+00	   1.9773307e+02	   1.3052146e+02	   1.4341268e+02	
   2.0921390e+00	   2.1181281e+02	   1.3050174e+02	   1.3610110e+02	
   2.5172372e+00	   2.1755869e+02	   1.3428126e+02	   1.3324129e+02	
   2.5425310e+00	   2.4132394e+02	   1.5399473e+02	   1.4601487e+02	
   2.6737357e+00	   2.3649510e+02	   1.4969563e+02	   1.4270461e+02	
   2.2073214e+00	   2.5247342e+02	   1.8314077e+02	   1.8490776e+02	
   2.2079926e+00	   2.4408653e+02	   1.6549023e+02	   1.6023304e+02	
   2.3074814e+00	   2.4387177e+02	   1.6441712e+02	   1.7834818e+02	
   2.3402881e+00	   2.5573069e+02	   1.7516409e+02	   1.6929592e+02	
   2.4002805e+00	   2.4986816e+02	   1.7239446e+02	   1.7860749e+02	
   2.3507798e+00	   2.5076650e+02	   1.6335708e+02	   1.6476285e+02	
   2.3507798e+00	   2.5076650e+02	   1.6335708e+02	   1.6476285e+02	
   2.6972106e+00	   2.4238256e+02	   1.5789380e+02	   1.4338461e+02	
   2.9604207e+00	   2.1808563e+02	   1.3944703e+02	   1.3632087e+02	
   2.6584681e+00	   2.1270108e+02	   1.2734183e+02	   1.3156379e+02	
   2.7903120e+00	   2.0848344e+02	   1.2278319e+02	   1.2729215e+02	
   2.4852101e+00	   1.9727169e+02	   1.1029462e+02	   1.1966245e+02	
   2.5713490e+00	   1.9183584e+02	   1.0738632e+02	   1.2472987e+02	
   1.8871316e+00	   1.9575885e+02	   1.2438196e+02	   1.4897388e+02	
   2.3668887e+00	   1.9895713e+02	   1.2413084e+02	   1.4906738e+02	
   2.0902010e+00	   1.9593478e+02	   1.2094809e+02	   1.5012503e+02	
   1.9211754e+00	   1.9644143e+02	   1.3179184e+02	   1.6558918e+02	
   1.0907608e+00	   2.2472362e+02	   1.7843203e+02	   2.0352450e+02	
   1.4792307e+00	   2.1577170e+02	   1.6765253e+02	   2.1039312e+02	
   1.7347738e+00	   1.9390431e+02	   1.6602117e+02	   2.1361283e+02	
   1.6569798e+00	   1.8207876e+02	   1.7863487e+02	   1.8786868e+02	
   1.9942451e+00	   1.9723538e+02	   1.9391554e+02	   1.9359693e+02	
   1.9854156e+00	   1.7173693e+02	   1.4688763e+02	   1.7207630e+02	
   1.9370787e+00	   1.9907902e+02	   1.9439659e+02	   2.3400726e+02	
   2.0663995e+00	   2.0404258e+02	   1.8074773e+02	   2.2223908e+02	
   2.2942893e+00	   2.0728166e+02	   1.8622054e+02	   2.4227704e+02	
   2.3696649e+00	   2.0979783e+02	   1.9110437e+02	   2.2754466e+02	
   2.3351438e+00	   2.3773378e+02	   2.0383834e+02	   2.3006764e+02	
   2.6219925e+00	   2.0007661e+02	   1.5456660e+02	   1.8626406e+02	
   2.9104723e+00	   2.2122303e+02	   1.8722187e+02	   2.2318327e+02	
   2.6680999e+00	   2.4041568e+02	   1.9295126e+02	   2.3612913e+02	
   2.3034465e+00	   2.0685357e+02	   1.6523608e+02	   2.0530884e+02	
   2.8171534e+00	   2.0789749e+02	   1.4063744e+02	   1.7964585e+02	
   3.0468841e+00	   1.9039913e+02	   1.1643443e+02	   1.5227295e+02	
   3.5278848e+00	   2.1488938e+02	   1.3616823e+02	   1.7894766e+02	
   3.7125337e+00	   2.1796693e+02	   1.2955383e+02	   1.6049180e+02	
   3.7401603e+00	   2.2353079e+02	   1.3520030e+02	   1.6484975e+02	
   3.6879207e+00	   2.2406009e+02	   1.3442062e+02	   1.6135263e+02	
   3.1821945e+00	   2.2667104e+02	   1.4039883e+02	   1.4283615e+02	
   3.5382025e+00	   2.1655006e+02	   1.2982503e+02	   1.5170864e+02	
   3.5825205e+00	   1.9804918e+02	   1.1070125e+02	   1.3561857e+02	
   3.4576929e+00	   2.1097527e+02	   1.2006795e+02	   1.4398597e+02	
   3.3098183e+00	   2.1548703e+02	   1.1753246e+02	   1.4582634e+02	
   3.4108720e+00	   2.1574335e+02	   1.1993564e+02	   1.4764765e+02	
   3.6701937e+00	   2.4788793e+02	   1.5930950e+02	   1.6965823e+02	
   3.6873101e+00	   2.6892577e+02	   1.7916462e+02	   1.8599741e+02	
   3.7884626e+00	   2.6487054e+02	   1.7237401e+02	   1.6548736e+02	
   3.7742559e+00	   2.5498148e+02	   1.5116653e+02	   1.4688591e+02	
   3.3198313e+00	   2.4075501e+02	   1.4840320e+02	   1.4685999e+02	
   3.4259950e+00	   2.4027333e+02	   1.4481499e+02	   1.3238121e+02	
   3.3008078e+00	   2.4743005e+02	   1.5563998e+02	   1.5215612e+02	
   3.5930799e+00	   2.3265549e+02	   1.6293261e+02	   1.7022591e+02	
   4.1712378e+00	   2.2725727e+02	   1.5369750e+02	   1.6336250e+02	
   3.4395681e+00	   2.4543374e+02	   1.8004433e+02	   2.0411867e+02	
   2.9222880e+00	   2.3869402e+02	   1.7233765e+02	   1.9677966e+02	
   3.4202590e+00	   2.6342268e+02	   1.9739763e+02	   2.0302660e+02	
   3.7551743e+00	   2.6133891e+02	   1.9060210e+02	   1.9567951e+02	
   3.9774711e+00	   2.5719289e+02	   1.8473161e+02	   1.7177556e+02	
   3.6685786e+00	   2.4662585e+02	   1.8053473e+02	   1.6596032e+02	
   3.6381037e+00	   2.6833855e+02	   1.8112271e+02	   1.7529126e+02	
   3.1450456e+00	   2.5456603e+02	   1.8009191e+02	   2.0140733e+02	
   2.9743788e+00	   2.1020977e+02	   1.5468675e+02	   1.7258678e+02	
   3.3044656e+00	   2.0472666e+02	   1.4803452e+02	   1.7792224e+02	
   3.1736473e+00	   2.0947126e+02	   1.6064166e+02	   1.8548192e+02	
   2.9883493e+00	   2.0626151e+02	   1.4967240e+02	   1.8025695e+02	
   2.9834073e+00	   1.8512738e+02	   1.3745718e+02	   1.7200618e+02	
   3.1400402e+00	   2.3771834e+02	   1.8650362e+02	   2.1776508e+02	
   2.9601177e+00	   2.2500885e+02	   1.6832736e+02	   1.8523786e+02	
   3.6998991e+00	   2.2383979e+02	   1.7417076e+02	   1.7935897e+02	
   3.7598554e+00	   1.9218607e+02	   1.5433915e+02	   1.5864932e+02	
   4.4887500e+00	   1.7719272e+02	   1.5236098e+02	   1.4234645e+02	
   4.6102927e+00	   1.7504798e+02	   1.5359418e+02	   1.5040863e+02	
   4.4049364e+00	   1.7519326e+02	   1.5155462e+02	   1.5627654e+02	
   4.5931514e+00	   1.8855159e+02	   1.6205683e+02	   1.4304025e+02	
   4.8790695e+00	   1.8406550e+02	   1.6246554e+02	   1.4914995e+02	
   5.0650589e+00	   1.8672219e+02	   1.5894719e+02	   1.4500890e+02	
   4.1892336e+00	   1.6850392e+02	   1.4028249e+02	   1.5685735e+02	
   4.6032028e+00	   1.7575143e+02	   1.5401232e+02	   1.6810137e+02	
   4.3317497e+00	   1.6350681e+02	   1.4280406e+02	   1.5095904e+02	
   3.9598538e+00	   1.7158830e+02	   1.6598025e+02	   1.9137064e+02	
   4.3048108e+00	   1.5510269e+02	   1.5039958e+02	   1.7639803e+02	
   4.2540474e+00	   2.0123197e+02	   2.0108378e+02	   1.8643551e+02	
   4.3316388e+00	   1.9888274e+02	   1.9610601e+02	   1.7039990e+02	
   4.7734167e+00	   1.8063505e+02	   1.7486332e+02	   1.6938983e+02	
   3.6615062e+00	   1.7699377e+02	   1.8863215e+02	   1.8372532e+02	
   3.2152090e+00	   1.8440290e+02	   1.9886717e+02	   1.9951962e+02	
   3.3574157e+00	   1.8726996e+02	   1.8833981e+02	   1.8815400e+02	
   3.0421640e+00	   1.9284314e+02	   1.9974663e+02	   2.1754306e+02	
   4.0314387e+00	   1.8267248e+02	   1.8203540e+02	   1.9587004e+02	
   4.2563426e+00	   1.8339918e+02	   1.6663376e+02	   1.7400987e+02	
   4.1180996e+00	   1.8172211e+02	   1.5139950e+02	   1.5781922e+02	
   3.8707255e+00	   1.8283647e+02	   1.4098484e+02	   1.5189161e+02	
   4.1034543e+00	   1.6900763e+02	   1.4319242e+02	   1.5314772e+02	
   3.5894948e+00	   1.8132089e+02	   1.5670055e+02	   1.5696610e+02	
   2.8133303e+00	   2.3602915e+02	   2.3708508e+02	   2.3168939e+02	
   2.7559725e+00	   2.2983760e+02	   2.1302030e+02	   2.2156506e+02	
   2.4364281e+00	   2.3163208e+02	   2.2355743e+02	   2.3477027e+02	
   2.4613886e+00	   2.4414611e+02	   2.3233053e+02	   2.3399168e+02	
   2.4097043e+00	   2.2630655e+02	   2.1154146e+02	   2.1783814e+02	
   2.6132933e+00	   2.0869879e+02	   1.9119094e+02	   1.9935412e+02	
   3.3569364e+00	   1.9200358e+02	   1.7126963e+02	   1.4481741e+02	
   3.4705066e+00	   1.8634281e+02	   1.5387348e+02	   1.3181849e+02	
   3.2840664e+00	   1.7798188e+02	   1.3814076e+02	   1.3685340e+02	
   2.9068978e+00	   1.8684463e+02	   1.6673494e+02	   1.8255761e+02	
   2.9977213e+00	   2.0004672e+02	   1.6841122e+02	   1.7432485e+02	
   3.7275990e+00	   1.9387660e+02	   1.6650288e+02	   1.5351396e+02	
   3.9039508e+00	   2.0325959e+02	   1.8153582e+02	   1.7686995e+02	
   3.6133800e+00	   2.1238668e+02	   1.8129315e+02	   1.6189826e+02	
   4.6246385e+00	   2.0965204e+02	   1.7909825e+02	   1.5903386e+02	
   4.4243250e+00	   2.0409899e+02	   1.8444840e+02	   1.6498348e+02	
   4.7347709e+00	   2.0016916e+02	   1.9081258e+02	   1.9035776e+02	
   4.5022647e+00	   1.8878351e+02	   1.8985319e+02	   1.5630299e+02	
   4.8785868e+00	   1.9687955e+02	   1.8905971e+02	   1.5993354e+02	
   5.0570910e+00	   2.0096694e+02	   1.8788125e+02	   1.6662801e+02	
   5.5954297e+00	   1.7880912e+02	   1.6608745e+02	   1.8726899e+02	
   6.6566484e+00	   2.0534553e+02	   1.6032375e+02	   1.8658702e+02	
   7.0820873e+00	   2.0677102e+02	   1.6786762e+02	   1.5542427e+02	
   6.5791826e+00	   1.9017117e+02	   1.5325208e+02	   1.3030423e+02	
   6.6065363e+00	   1.8222481e+02	   1.3313636e+02	   1.2370457e+02	
   6.1297909e+00	   1.9320450e+02	   1.6991192e+02	   1.7409442e+02	
   5.7663726e+00	   1.9170792e+02	   1.7181884e+02	   1.6273556e+02	
   5.8033692e+00	   2.0346513e+02	   1.6898160e+02	   1.3534755e+02	
   5.3896495e+00	   2.1030227e+02	   1.9117538e+02	   1.4126473e+02	
   6.1093183e+00	   2.1385556e+02	   1.9286363e+02	   1.4078235e+02	
   6.1488261e+00	   2.3034597e+02	   2.0097962e+02	   1.5713717e+02	
   6.0771299e+00	   2.2701390e+02	   1.9957271e+02	   1.5362350e+02	
   6.3243922e+00	   2.4455303e+02	   2.1075848e+02	   1.6655063e+02	
   6.3034052e+00	   2.6236304e+02	   2.2296466e+02	   1.6879562e+02	
   5.9189522e+00	   2.7646716e+02	   2.3908896e+02	   1.8087845e+02	
   5.7391568e+00	   2.6554758e+02	   2.2564569e+02	   1.6164946e+02	
   5.7603693e+00	   2.6003151e+02	   2.1741198e+02	   1.6729111e+02	
