   2.0866336e-02	   3.4705225e-04	   9.3570914e-03	
   1.8878869e-02	   6.5288703e-03	   3.0071812e-03	
   1.0023833e-02	   2.1396449e-05	   5.7632784e-03	
   1.3254113e-02	   4.0008901e-04	   8.9221866e-03	
   3.3983761e-02	   5.8151559e-03	   1.6680851e-02	
   4.7331444e-02	   2.1518229e-04	   2.9949803e-03	
   2.4870722e-02	   1.2317111e-04	   2.6059835e-02	
   3.6340094e-02	   7.5619208e-03	   1.5570011e-02	
   5.9748574e-02	   4.9497309e-03	   1.9436577e-02	
   4.1464800e-02	   8.8818883e-04	   5.3408878e-04	
   6.5678663e-02	   9.0074957e-05	   1.5944656e-02	
   7.1119784e-02	   1.7038617e-03	   8.4274905e-03	
   8.7376991e-02	   8.2440885e-03	   2.1313127e-02	
   1.0156908e-01	   1.1493148e-03	   1.2970600e-02	
   9.4931288e-02	   1.2421805e-02	   2.6460043e-02	
   8.8403997e-02	   5.4702861e-03	   9.8584489e-03	
   7.4451665e-02	   1.1938763e-02	   1.6679461e-02	
   3.5464479e-02	   1.3906671e-03	   2.7583660e-02	
   3.6617120e-02	   2.1501182e-02	   7.3865679e-03	
   2.8788922e-02	   1.5613674e-03	   2.1970201e-02	
   1.9958894e-02	   4.3679063e-03	   2.6125796e-02	
   3.1879232e-02	   1.8238850e-03	   1.5863613e-02	
   3.9521446e-02	   7.7703882e-03	   2.5267283e-02	
   4.6304745e-02	   1.4315610e-03	   6.0641419e-03	
   4.2491923e-02	   1.2348380e-02	   2.3889293e-02	
   3.7585048e-02	   4.0703349e-03	   1.4766774e-02	
   3.8201811e-02	   4.2182966e-03	   1.3678548e-02	
   2.2112980e-02	   2.6491374e-03	   2.5679924e-03	
   4.3365773e-02	   9.1192596e-03	   1.0086258e-02	
   7.4795360e-02	   7.2403516e-03	   2.5996511e-02	
   4.8610656e-02	   3.1219861e-03	   2.2312078e-02	
   2.4700798e-02	   2.4847258e-03	   1.3269190e-03	
   4.4448362e-02	   3.2821323e-03	   2.4074653e-02	
   2.3017441e-02	   6.3020692e-04	   2.8723602e-03	
   1.0245139e-02	   7.4720082e-03	   3.5065008e-02	
   4.7107873e-02	   2.4561776e-03	   2.2241039e-02	
   3.4154304e-02	   1.0585829e-02	   2.1450954e-02	
   5.4930247e-02	   5.4144942e-03	   2.4076893e-03	
   5.4760602e-02	   3.6705948e-03	   9.9270337e-03	
   4.8800911e-02	   1.5059128e-03	   1.3748596e-02	
   5.9265391e-02	   1.4028297e-03	   2.0482532e-02	
   7.9353335e-02	   3.6221729e-04	   1.0680776e-02	
   4.7984218e-02	   7.3800144e-03	   7.1596540e-03	
   2.8260057e-02	   4.5033302e-03	   2.8636845e-02	
   5.6288462e-02	   1.4270980e-04	   2.0364447e-02	
   3.3029109e-02	   5.4187148e-03	   2.2550583e-02	
   2.9139405e-02	   2.0905331e-03	   1.3684740e-02	
   3.6859946e-02	   8.0571850e-04	   3.2181472e-02	
   1.8144409e-02	   3.9283745e-04	   1.0341868e-02	
   2.5520467e-02	   3.2463169e-03	   2.1126786e-02	
   4.8094241e-02	   9.1967088e-03	   1.8611952e-03	
   2.5715335e-02	   2.0978775e-03	   5.6038788e-03	
   7.8186015e-03	   8.1548729e-04	   1.1669260e-02	
   7.8186015e-03	   8.1548729e-04	   1.1669260e-02	
   9.8404680e-03	   9.1846761e-04	   2.9709773e-03	
   3.1103105e-02	   8.1932681e-03	   1.4610688e-02	
   6.6460781e-03	   5.7048239e-03	   1.0365845e-02	
   1.3385237e-02	   3.6459025e-03	   1.0752393e-02	
   1.6073737e-02	   3.1851739e-03	   2.4234630e-02	
   2.0463051e-02	   7.3952808e-03	   1.6531304e-02	
   2.7185736e-02	   1.6012103e-02	   7.7849137e-04	
   3.2111263e-02	   1.1547310e-03	   1.1440553e-02	
   2.0846160e-02	   2.7609279e-03	   2.1587716e-02	
   1.9335840e-02	   5.8150255e-03	   1.7852155e-02	
   1.9871692e-02	   1.0086232e-02	   4.0154567e-03	
   1.8609184e-02	   2.4674053e-03	   2.4366609e-02	
   2.0148241e-02	   9.7991929e-03	   1.2716833e-02	
   4.7589831e-02	   7.4790667e-03	   6.9713008e-03	
   4.1536968e-02	   8.0185445e-04	   2.5745955e-03	
   2.6335375e-02	   5.6165840e-03	   2.4560922e-02	
   1.4755131e-02	   6.0836748e-04	   2.0383607e-02	
   1.1552303e-02	   1.1184229e-02	   1.0027988e-02	
   4.2942565e-02	   3.3540235e-03	   2.6693196e-02	
   2.6075762e-02	   8.7149421e-04	   1.0663569e-02	
   3.9173983e-02	   9.9358406e-03	   1.5354082e-02	
   4.4075995e-02	   6.8697572e-03	   1.6770053e-02	
   2.9129298e-02	   2.7614689e-03	   6.5334527e-03	
   1.3096954e-02	   1.3055010e-03	   1.6782308e-02	
   1.1538094e-02	   7.2394091e-04	   1.6770530e-02	
   1.7207154e-02	   3.6900194e-03	   1.6797028e-02	
   5.3106798e-02	   2.9862878e-04	   3.5294030e-02	
   9.6316433e-02	   2.6784483e-03	   4.7605152e-02	
   8.6020432e-02	   3.2828188e-03	   1.9948239e-02	
   7.2027768e-02	   6.8712931e-03	   6.4952783e-03	
   6.9789832e-02	   5.1399316e-03	   1.9294766e-02	
   9.6436589e-02	   2.2494143e-03	   5.3944003e-03	
   5.2515116e-02	   7.7094765e-03	   1.2580281e-02	
   4.4244020e-02	   5.5050556e-03	   2.9681865e-02	
   4.9259152e-02	   4.7397841e-03	   2.6808843e-02	
   5.2480457e-02	   6.4430575e-03	   1.7050250e-02	
   5.6832600e-02	   2.5236331e-04	   3.3042574e-02	
   6.6778122e-02	   2.3921191e-03	   2.9264722e-02	
   5.2218477e-02	   8.2486256e-04	   1.5184190e-02	
   7.2152194e-02	   1.4281438e-02	   1.5419587e-02	
   6.2589890e-02	   8.5175683e-03	   1.2803253e-02	
   3.5611544e-02	   3.8950834e-03	   1.2845707e-02	
   3.6648048e-02	   1.7359249e-03	   6.2161041e-03	
   2.1008430e-02	   7.2038628e-03	   8.8073244e-03	
   3.7858646e-02	   4.7449321e-03	   9.4831686e-03	
   5.2317073e-02	   6.0193710e-04	   1.6692495e-02	
   3.7729417e-02	   8.1234423e-04	   1.0408951e-02	
   2.3085467e-02	   2.3891340e-03	   3.3453668e-02	
   1.4441459e-02	   1.1524107e-02	   7.6523601e-03	
   2.3320718e-02	   4.3906468e-04	   8.0306958e-03	
   1.3460412e-02	   7.1520543e-03	   5.2030098e-03	
   3.1198813e-02	   1.8437791e-03	   8.5907764e-03	
   3.4575073e-02	   2.9390629e-03	   8.1733585e-03	
   2.0706021e-02	   7.2606569e-03	   1.3858364e-02	
   1.5451255e-02	   8.4652662e-04	   2.1336430e-03	
   1.5311562e-02	   2.3542744e-03	   3.4279374e-03	
   8.0412515e-03	   4.0097407e-03	   1.4240771e-02	
   1.5185698e-02	   7.6434593e-04	   3.5264981e-03	
   2.3870467e-02	   3.7530130e-04	   2.2321039e-03	
   2.3870467e-02	   3.7530130e-04	   2.2321039e-03	
   2.0091406e-02	   1.4694992e-03	   5.5460151e-04	
   1.8112652e-02	   1.5375512e-03	   1.0795645e-02	
   2.3235936e-02	   9.2925084e-06	   1.4806499e-02	
   1.2917956e-02	   3.4423823e-03	   1.4801271e-02	
   2.9845809e-02	   6.6276932e-03	   4.8288141e-03	
   4.1125674e-02	   2.3692219e-03	   1.1549667e-02	
   4.3844560e-02	   1.2395006e-02	   9.3060691e-03	
   3.1546992e-02	   2.3010166e-02	   2.9698694e-02	
   1.8005240e-02	   8.4613282e-04	   2.7580153e-02	
   4.0135330e-02	   2.8266933e-03	   1.8143826e-02	
   2.4305947e-02	   1.2473209e-02	   1.0257233e-02	
   3.7618658e-02	   4.2984615e-03	   1.5818462e-02	
   2.9986945e-02	   6.4655977e-03	   4.0242618e-04	
   3.0272170e-02	   1.0954018e-03	   2.7125316e-02	
   1.1047641e-02	   2.1676103e-03	   1.2472156e-02	
   8.1212347e-03	   6.4893725e-05	   1.3988292e-02	
   4.1610680e-03	   4.6360229e-04	   8.2958820e-03	
   4.1610680e-03	   4.6360229e-04	   8.2958820e-03	
   4.1610680e-03	   4.6360229e-04	   8.2958820e-03	
   4.1610680e-03	   4.6360229e-04	   8.2958820e-03	
   4.1610680e-03	   4.6360229e-04	   8.2958820e-03	
   1.9088132e-03	   6.2525660e-03	   1.3145797e-02	
   3.6387620e-02	   1.1895062e-02	   5.1968906e-03	
   7.2005914e-03	   9.3988409e-03	   1.5620314e-02	
   4.7590796e-03	   8.2026897e-04	   3.7260103e-03	
   1.0113653e-02	   7.5920110e-03	   9.2602359e-03	
   1.1160479e-02	   3.8047097e-03	   1.7514528e-02	
   5.8182535e-03	   4.7299278e-03	   1.6748450e-02	
   1.1543197e-02	   1.7985748e-03	   6.1178034e-03	
   1.2964110e-02	   3.1824737e-03	   1.1005650e-02	
   3.1626514e-02	   9.7038114e-04	   2.1586012e-02	
   3.2065121e-02	   4.7227045e-04	   1.2705066e-02	
   3.0391560e-02	   8.4237045e-03	   1.5106541e-02	
   1.9270731e-02	   3.7221709e-03	   2.2118085e-02	
   1.9041192e-02	   6.3568452e-04	   1.1136335e-02	
   1.9041192e-02	   6.3568452e-04	   1.1136335e-02	
   4.0513876e-02	   5.3832043e-04	   8.8272755e-03	
   1.9878289e-02	   2.9427254e-03	   5.1611824e-03	
   1.4157751e-02	   9.2115133e-03	   1.1556580e-02	
   3.8016692e-03	   1.8584734e-03	   8.2251347e-03	
   1.1473011e-02	   7.3332985e-04	   8.3258411e-03	
   2.6973146e-02	   5.0091068e-03	   2.4208020e-03	
   3.6280836e-02	   2.9877743e-03	   9.0356624e-03	
   5.6323971e-02	   2.5671714e-03	   1.1288995e-02	
   4.9263406e-02	   7.3489323e-04	   7.1738899e-03	
   5.8650529e-02	   2.5137587e-03	   1.1393594e-02	
   5.7426229e-02	   1.3826086e-03	   1.3260182e-02	
   6.9719391e-02	   1.3083929e-05	   4.9620985e-03	
   7.8728320e-02	   5.1657887e-03	   5.3814620e-03	
   8.0559289e-02	   3.1938257e-03	   8.5885216e-03	
   8.2433207e-02	   1.4796298e-03	   1.8625441e-02	
   8.6303267e-02	   5.1197527e-03	   1.3469165e-02	
   7.2653397e-02	   1.0288027e-03	   2.5800056e-02	
   3.7671580e-02	   1.7464361e-03	   1.3340612e-02	
   2.7042914e-02	   3.0675878e-03	   1.1811824e-02	
   2.1395530e-02	   2.9048399e-03	   1.5002247e-02	
   2.4888621e-02	   8.4121704e-03	   1.4269946e-02	
   3.0398070e-02	   1.2534873e-03	   7.2412118e-03	
   1.5976119e-02	   4.9877816e-03	   4.1153218e-03	
   2.7470267e-02	   5.1139487e-03	   8.2575949e-03	
   1.8553729e-02	   1.0409283e-02	   7.2863593e-03	
   9.9549504e-03	   1.6233767e-03	   1.8642123e-03	
   1.2395950e-02	   1.9136100e-02	   2.4416548e-03	
   3.1093178e-02	   1.0564269e-03	   8.4629704e-03	
   3.1093178e-02	   1.0564269e-03	   8.4629704e-03	
   8.7348896e-03	   1.2397139e-03	   5.7167419e-03	
   7.1167638e-03	   3.4904244e-04	   2.5532942e-02	
   1.3441037e-02	   1.8989790e-03	   8.2802407e-03	
   1.5307235e-02	   3.8787920e-03	   7.3644516e-03	
   2.1756788e-02	   4.2427196e-03	   1.4248148e-02	
   1.2132741e-02	   5.6267769e-03	   1.7312445e-02	
   2.3175324e-02	   1.7867997e-03	   1.8924947e-02	
   2.6989871e-02	   7.6321170e-03	   1.1543898e-02	
   3.3223666e-02	   4.2565606e-03	   2.1427994e-02	
   1.2035054e-02	   1.3835205e-03	   2.4447736e-03	
   4.1974008e-02	   3.6098721e-03	   4.2001562e-02	
   6.3847378e-02	   3.9382405e-04	   4.3269035e-02	
   1.0505712e-01	   5.5077182e-04	   5.6755252e-02	
   1.0721660e-01	   2.9268300e-03	   5.7344026e-02	
   1.1566914e-01	   2.4199480e-03	   2.0508151e-02	
   1.1832999e-01	   3.1021439e-03	   6.4202640e-03	
   1.1285190e-01	   5.9788186e-04	   1.5185052e-02	
   1.1346493e-01	   3.6190797e-03	   1.5466184e-02	
   1.2613068e-01	   7.3732459e-05	   1.4981456e-02	
   1.1529078e-01	   7.2888859e-03	   2.4031696e-02	
   1.0946114e-01	   2.3857361e-03	   2.4844282e-03	
   1.0345759e-01	   2.5255770e-05	   1.8032904e-02	
   8.8463322e-02	   3.7073468e-04	   2.3201964e-03	
   7.8565473e-02	   8.7727380e-03	   2.2799482e-02	
   9.6686330e-02	   5.1822418e-04	   2.4216957e-03	
   8.6157249e-02	   3.7966115e-03	   3.7847185e-03	
   8.0755318e-02	   6.3375848e-03	   1.2519113e-02	
   8.2645562e-02	   1.0329364e-02	   4.4909062e-03	
   9.0553428e-02	   7.1617712e-03	   1.3327470e-02	
   9.3221013e-02	   3.5392767e-03	   9.4833067e-03	
   8.3108270e-02	   8.4717184e-03	   4.1738731e-03	
   6.5492863e-02	   2.3967338e-03	   3.5941336e-02	
   7.4221968e-03	   1.5751762e-03	   2.6101736e-02	
   2.9780237e-03	   2.8722159e-03	   1.0022119e-02	
   2.1600220e-02	   8.1928713e-04	   1.3011952e-02	
   2.5973705e-02	   2.5161337e-03	   7.4640777e-03	
   1.0317974e-02	   6.3832440e-03	   8.7038409e-03	
   4.4700718e-03	   2.0534760e-03	   9.0886132e-03	
   9.1627380e-03	   4.1052822e-03	   8.7180832e-03	
   2.2523435e-02	   1.1585967e-03	   1.6166668e-02	
   3.6648680e-02	   8.6533986e-03	   8.9695830e-03	
   4.0853891e-02	   9.6928682e-04	   7.4348326e-03	
   5.9490584e-02	   6.8249960e-04	   1.9263466e-02	
   6.5319647e-02	   2.3062566e-03	   1.9230805e-02	
   3.8249590e-02	   7.4484919e-03	   7.9162673e-03	
   2.1824834e-02	   8.0350382e-04	   9.9596188e-03	
   6.2018127e-03	   9.3929687e-04	   1.5346851e-03	
   6.2018127e-03	   9.3929687e-04	   1.5346851e-03	
   6.2018127e-03	   9.3929687e-04	   1.5346851e-03	
   1.8013949e-02	   1.7190535e-03	   5.8172959e-03	
   1.1843296e-02	   2.3935639e-03	   9.5571434e-03	
   1.2681684e-02	   4.4464629e-04	   3.3092392e-03	
   1.2681684e-02	   4.4464629e-04	   3.3092392e-03	
   1.2681684e-02	   4.4464629e-04	   3.3092392e-03	
   4.6989679e-03	   9.1963863e-04	   5.2773164e-03	
   4.8643625e-03	   5.3749829e-03	   1.3680236e-03	
   1.3837117e-02	   4.1726184e-03	   7.4544418e-03	
   7.2260462e-03	   9.7336386e-04	   8.9604608e-03	
   7.2260462e-03	   9.7336386e-04	   8.9604608e-03	
   1.1682360e-02	   1.5786819e-03	   6.3875336e-03	
   5.8517176e-03	   1.4647220e-05	   3.1951468e-04	
   1.9114996e-02	   5.2890358e-04	   1.3939549e-02	
   1.2862175e-02	   3.5389206e-03	   4.1389522e-03	
   2.6275864e-02	   6.9689596e-03	   2.0579163e-03	
   3.1120640e-02	   7.6129273e-03	   1.5905805e-02	
   2.2852790e-02	   1.7158271e-03	   4.4482547e-03	
   1.9621380e-02	   6.4056531e-03	   9.3673608e-03	
   1.1375728e-02	   3.6726111e-03	   3.2276272e-02	
   1.8505344e-02	   8.6761907e-03	   3.2685367e-02	
   1.0255626e-02	   4.5191956e-03	   1.2160540e-02	
   2.5633047e-02	   7.4666972e-03	   8.6058668e-03	
   2.8181662e-02	   6.4746025e-03	   1.2317507e-02	
   3.0082037e-02	   3.6521214e-03	   7.3029264e-03	
   1.0748583e-02	   5.4619257e-03	   4.7093316e-03	
   1.5685915e-02	   1.8135603e-03	   5.8508470e-03	
   7.3846251e-03	   3.1370064e-03	   9.8982613e-03	
   8.5914231e-03	   8.6999346e-03	   1.2462424e-02	
   2.9460684e-02	   6.1154736e-03	   1.6831181e-02	
   2.8399152e-02	   2.9315563e-03	   1.2664023e-02	
   3.4783174e-02	   4.3298275e-04	   5.8279728e-03	
   8.9781781e-03	   3.4228706e-03	   8.4317230e-03	
   1.7731175e-02	   2.0044708e-03	   1.4565263e-02	
   1.9716001e-02	   1.3337331e-03	   1.1472718e-02	
   1.7808754e-02	   9.6194436e-04	   1.3356061e-02	
   7.5505457e-03	   3.4690279e-03	   2.6899984e-03	
   3.3027678e-02	   4.1679492e-04	   1.3560317e-02	
   2.0815226e-02	   1.5022471e-03	   2.4123674e-02	
   1.1589336e-02	   1.0271365e-02	   3.5973429e-03	
   1.7473758e-02	   4.1941756e-03	   1.0865063e-02	
   1.8351486e-02	   7.5731161e-03	   2.1093210e-02	
   7.5481493e-03	   6.3691992e-03	   1.1102481e-02	
   1.0688274e-02	   9.5960881e-03	   3.5837492e-02	
   3.3050375e-02	   3.0933582e-03	   1.9004832e-02	
   4.3120882e-02	   1.0041460e-02	   3.3026393e-03	
   2.9570108e-02	   1.8346883e-03	   9.6587023e-03	
   3.0302864e-02	   6.0500587e-03	   2.2770147e-02	
   2.6746166e-02	   4.5599421e-04	   2.6976072e-02	
   2.2087536e-02	   7.7136229e-04	   9.8524360e-03	
   2.2087536e-02	   7.7136229e-04	   9.8524360e-03	
   1.8866148e-02	   1.7346345e-03	   1.4233804e-02	
   2.3938589e-02	   2.4317817e-03	   7.9297946e-03	
   2.5593181e-02	   1.6559658e-03	   6.7824235e-03	
   4.6596931e-03	   4.8643762e-03	   2.9813593e-03	
   8.2414574e-03	   9.8382305e-05	   3.1686491e-02	
   1.7049561e-02	   9.8007150e-04	   8.1016507e-03	
   2.7274886e-02	   1.4890655e-03	   1.7008314e-02	
   9.3494006e-03	   4.1072733e-03	   2.4843363e-02	
   3.2422948e-02	   2.2534779e-03	   3.5897518e-02	
   1.8263265e-02	   2.2200613e-03	   2.8872188e-02	
   6.6173764e-02	   6.9605397e-03	   1.0313379e-02	
   8.8709191e-02	   5.9316542e-03	   3.0194278e-02	
   8.7693494e-02	   2.7415276e-03	   3.4590443e-02	
   7.6871257e-02	   7.2758391e-05	   1.0714299e-02	
   8.1037289e-02	   6.7992922e-04	   1.8441930e-02	
   8.0719491e-02	   2.9986744e-03	   6.7900044e-04	
   1.0100892e-01	   1.0751343e-02	   4.6869542e-03	
   7.4071097e-02	   1.9504414e-03	   1.2972876e-02	
   4.7332849e-02	   2.2830093e-03	   4.5793132e-03	
   5.9089179e-02	   6.4723018e-03	   6.3630393e-03	
   3.3332824e-02	   1.2752498e-02	   1.3936410e-02	
   3.3349773e-02	   8.6706670e-03	   1.5826514e-02	
   1.9080709e-02	   3.7384811e-03	   2.1118693e-02	
   2.5740425e-02	   4.3941466e-03	   2.4291138e-02	
   1.8420342e-02	   4.8729180e-04	   1.1033995e-02	
   1.8420342e-02	   4.8729180e-04	   1.1033995e-02	
   3.4720892e-02	   8.9696263e-04	   1.1970425e-02	
   3.3679682e-02	   4.6230740e-03	   5.9909184e-03	
   1.9225283e-02	   3.0673945e-05	   4.5332515e-03	
   2.3227964e-02	   5.9848772e-04	   6.7483491e-03	
   6.5225960e-03	   4.2255078e-03	   1.2387358e-02	
   7.6994873e-03	   4.5962408e-03	   9.3245433e-03	
   7.3804454e-03	   2.5139986e-03	   5.1412470e-03	
   8.8645226e-03	   2.1520547e-03	   7.7904271e-03	
   5.7634287e-03	   9.5561137e-04	   1.7108672e-02	
   1.3370797e-02	   4.2660146e-03	   1.6305923e-02	
   7.9307816e-03	   3.8613029e-03	   1.5951434e-02	
   3.4857007e-02	   7.6777055e-04	   5.0642842e-03	
   5.4442796e-02	   7.8937598e-03	   3.1413906e-03	
   5.5382006e-02	   7.3397510e-03	   1.6560805e-02	
   3.6369325e-02	   3.0270321e-04	   5.0222021e-03	
   2.8994789e-02	   9.1131864e-04	   8.9811608e-03	
   8.6818252e-03	   3.9594849e-03	   1.0169808e-03	
   3.1962310e-02	   7.4570269e-03	   2.4125713e-03	
   1.2219951e-02	   1.1163193e-02	   1.3401097e-02	
   7.0701857e-03	   7.2354132e-03	   9.6882774e-03	
   2.2535643e-02	   6.8839993e-04	   1.9685763e-02	
   2.5212331e-02	   2.4954010e-03	   4.4193820e-03	
   1.3517680e-02	   6.2662524e-03	   1.5510289e-02	
   3.4780666e-02	   1.5389129e-03	   8.2173361e-03	
   4.0742834e-02	   1.5881505e-03	   1.6911070e-02	
   6.0150188e-02	   3.2138317e-03	   1.3121132e-02	
   4.2923608e-02	   4.7218832e-03	   1.8342163e-02	
   5.2371186e-02	   5.5390211e-03	   1.4054142e-02	
   3.7395187e-02	   1.2333316e-03	   2.1646102e-02	
   1.9688668e-02	   1.0177318e-02	   2.8261413e-02	
