0.007794,0.0018083,0.0059819,0.0032845,0.0035395,0.0057797
0.0070213,0.0013094,0.0044127,0.002749,0.0043522,0.0057526
0.0078211,0.0013982,0.00501,0.0031316,0.0044159,0.0055897
0.0073931,0.0014142,0.0047235,0.0039605,0.0044463,0.0056136
0.006655,0.00067895,0.0056218,0.0040786,0.0046787,0.0061361
0.0070982,0.0014072,0.0057012,0.003756,0.004832,0.0056326
0.0090097,0.0014085,0.0043975,0.0030243,0.0052913,0.0065225
0.0073448,0.0015075,0.004629,0.0031196,0.0051753,0.0053204
0.007779,0.0019543,0.0055453,0.0029497,0.0042689,0.0056457
0.0070451,0.0014355,0.0040883,0.0025804,0.0042255,0.0057032
0.0088881,0.0014618,0.0048452,0.0029074,0.0039358,0.0057498
0.0070761,0.0011179,0.0051924,0.0042936,0.0041833,0.0055217
0.0069747,0.0010034,0.0057166,0.0040463,0.0045757,0.0061752
0.0068835,0.001311,0.0050441,0.0033297,0.0047178,0.0056419
0.00856,0.0013497,0.0041403,0.0029812,0.0047275,0.0061336
0.0076047,0.0015216,0.0049037,0.0034064,0.0052472,0.0053729
0.0074795,0.0016406,0.005924,0.0035879,0.0049315,0.0049741
0.0075786,0.0016501,0.0048151,0.0028997,0.0042532,0.00625
0.0095893,0.0013932,0.0051148,0.0031081,0.0039202,0.0056283
0.0080393,0.0013106,0.0051924,0.0042936,0.003607,0.0053846
0.0071288,0.0010336,0.0055197,0.0036011,0.0047072,0.0061781
0.0072919,0.0015423,0.0055589,0.0035476,0.0049855,0.0053762
0.0072699,0.0014544,0.0045017,0.0030381,0.0046452,0.0064012
0.0062305,0.0014119,0.0047008,0.0033392,0.0045081,0.0059387
0.0077279,0.0014609,0.0060732,0.0031611,0.0046586,0.0056142
0.0068781,0.0016986,0.0048663,0.0027263,0.0044069,0.0062308
0.0096898,0.0014268,0.0049367,0.0032614,0.0039359,0.0048989
0.0081218,0.0012412,0.0049957,0.0040235,0.003796,0.0057912
0.0076249,0.0012404,0.0054949,0.0034965,0.004448,0.007539
0.007922,0.0014765,0.0052162,0.0035733,0.0046712,0.0057212
0.0056586,0.0012165,0.0048049,0.0034141,0.0045432,0.0057951
0.0069566,0.0014555,0.0049636,0.0037671,0.0045842,0.0054703
0.0083458,0.0013969,0.0057194,0.0033209,0.0049453,0.0057532
0.007166,0.0018019,0.004819,0.0030106,0.0043066,0.0062875
0.0077516,0.0013269,0.004637,0.0031954,0.0044874,0.0057215
0.0088171,0.0013022,0.0053024,0.0037141,0.0037302,0.0057555
0.0085499,0.001169,0.0056674,0.0034508,0.0043169,0.0069446
0.0077996,0.0014394,0.0051537,0.0034114,0.0042998,0.0055383
0.0067173,0.0014918,0.0053177,0.0027168,0.0042329,0.0046842
0.007407,0.0013881,0.0048782,0.0035389,0.0041605,0.0058554
0.0082815,0.0013884,0.0051274,0.0032056,0.0046687,0.0063335
0.0069738,0.0018669,0.0040201,0.0029742,0.0035853,0.0056887
0.0058322,0.0012853,0.0043628,0.003207,0.0048578,0.0057269
0.0084228,0.001401,0.0050572,0.0037302,0.0041193,0.0057441
0.0079486,0.0012912,0.0054493,0.0035698,0.0049262,0.0078087
0.0076852,0.0014411,0.0044514,0.0031917,0.0045057,0.0062064
0.0069061,0.0013596,0.0050417,0.0030085,0.0041028,0.0055928
0.0061891,0.0015064,0.004552,0.0034584,0.0041488,0.0049983
0.0085672,0.0014125,0.0050999,0.0031123,0.0046427,0.0054941
0.0068905,0.0014491,0.003774,0.0027839,0.0039975,0.0051768
0.0054806,0.0010289,0.0037935,0.0031321,0.0043753,0.0052224
0.0074655,0.0012227,0.0048126,0.003218,0.0041311,0.0057451
0.0079364,0.0015473,0.0052468,0.0033679,0.0048867,0.0076651
0.0086335,0.00156,0.0047326,0.0035002,0.0043309,0.0061456
0.0065581,0.0016112,0.0056524,0.0029854,0.0042876,0.0051711
0.0073944,0.00171,0.0047146,0.0032863,0.003868,0.0053366
0.0083027,0.0012915,0.0056398,0.0030794,0.0044973,0.0054342
0.0075264,0.0014893,0.0040597,0.0028277,0.004168,0.0054971
0.0063674,0.0012833,0.0041613,0.0032137,0.0046319,0.0054893
0.0072145,0.00102,0.0048291,0.0033636,0.0038206,0.0056913
0.008784,0.0017182,0.0049384,0.0036137,0.0043172,0.0064113
0.0075718,0.0012802,0.0047167,0.003416,0.0044319,0.0072949
0.0058362,0.0014081,0.0056545,0.0029324,0.0039178,0.0048391
0.0072982,0.0016807,0.0044397,0.003254,0.0037422,0.0059743
0.0080769,0.0014877,0.0055872,0.003185,0.0045963,0.0056941
0.0067684,0.001502,0.004383,0.0030752,0.0041404,0.0052011
0.0058445,0.0012024,0.0040487,0.003217,0.0044951,0.0058438
0.0073837,0.0010637,0.0055042,0.0041515,0.0040642,0.0065175
0.0084863,0.001647,0.0062492,0.0039407,0.0043588,0.0062469
0.0087027,0.0016013,0.0050632,0.0031586,0.004406,0.0072454
0.0067729,0.0010735,0.0047792,0.0025348,0.0037733,0.0051604
0.0082127,0.0015935,0.0042332,0.003259,0.0037967,0.0056158
0.0071436,0.001192,0.0049599,0.0031673,0.0052648,0.0054363
0.0072412,0.0014876,0.0042987,0.0029566,0.0045572,0.005195
0.0065971,0.0011263,0.004709,0.003183,0.0042116,0.0055074
0.0072216,0.0011818,0.0051726,0.0039575,0.004304,0.0063249
0.0074443,0.0013536,0.0053976,0.0038221,0.0052654,0.0065252
0.0085533,0.001666,0.0060921,0.0032354,0.0043112,0.0067503
0.0071236,0.0012708,0.0042449,0.0027376,0.0041032,0.0052942
0.0076483,0.0014256,0.0037508,0.003132,0.0036784,0.0063427
0.0073624,0.0013059,0.0050362,0.0033664,0.005399,0.0055604
0.0067226,0.0012445,0.0042667,0.003142,0.0046701,0.0049339
0.0068363,0.0012722,0.0047779,0.0030828,0.0039804,0.0054024
0.0075395,0.00093531,0.0052231,0.0040064,0.0044622,0.0056333
0.0080256,0.0015002,0.0057971,0.0039309,0.0049877,0.0063159
0.0080671,0.0015649,0.0058656,0.0031482,0.0043112,0.0067503
0.0072409,0.0015072,0.0044576,0.0027112,0.0039164,0.0050242
0.0073853,0.0013733,0.004821,0.0038307,0.0046127,0.0061306
0.0071251,0.0010839,0.004768,0.003415,0.0049917,0.0063565
0.0067686,0.0012917,0.0044182,0.003147,0.0048447,0.00521
0.0064865,0.0011274,0.0043244,0.0031408,0.0042242,0.005353
0.0075157,0.0011927,0.0055772,0.0041462,0.0043001,0.0061502
0.0082662,0.001502,0.006081,0.0034692,0.0048759,0.0062561
0.0081556,0.0015326,0.0051392,0.0029162,0.0039104,0.0065403
0.0072175,0.0012557,0.0045995,0.0027692,0.0039487,0.0050047
0.0063647,0.0016172,0.0045727,0.0036751,0.0045863,0.0058389
0.007229,0.0011927,0.0053508,0.0039321,0.0048747,0.0061054
0.0074688,0.0016311,0.0052193,0.0031263,0.0045669,0.005543
0.0069528,0.0013215,0.0049232,0.0030006,0.0039799,0.0046209
0.007992,0.0013301,0.005669,0.0039569,0.0041139,0.0063931
0.0083818,0.0015627,0.0068583,0.0039257,0.0045245,0.0058477
0.0086297,0.0016351,0.0050151,0.0030768,0.0041051,0.0064289
0.0072141,0.0012679,0.0050557,0.0031975,0.0041557,0.0053703
0.0067072,0.0016401,0.004693,0.0037699,0.0045579,0.0057923
0.0080454,0.0013352,0.0054483,0.003993,0.0050144,0.0063331
0.0082904,0.0019464,0.0055337,0.003897,0.004362,0.005588
0.0068177,0.0011084,0.0051699,0.0031676,0.0043595,0.005763
0.0082677,0.0013895,0.0054396,0.0037268,0.0039885,0.006237
0.0089067,0.00144,0.0057892,0.003618,0.004596,0.0056549
0.0079409,0.0014349,0.0048854,0.0034382,0.0042327,0.0061281
0.0061906,0.0011461,0.0044439,0.0024805,0.0040397,0.0057479
0.0073204,0.0016052,0.0046009,0.0040997,0.0045893,0.0061732
0.0080712,0.0014621,0.0053122,0.0035382,0.0054147,0.006982
0.008897,0.0017123,0.0056749,0.0033717,0.0042454,0.00544
0.0076776,0.00125,0.005202,0.003343,0.0044142,0.0056779
0.0077624,0.0013292,0.0054268,0.0035962,0.0043192,0.0069012
0.0082018,0.0014095,0.0055989,0.0034161,0.0045111,0.0057986
0.0072245,0.0012918,0.0044784,0.0035629,0.0041802,0.0059687
0.0065861,0.001202,0.0045354,0.0026931,0.0040664,0.0058202
0.0059196,0.0015659,0.0045959,0.0039365,0.0049599,0.0061847
0.0082192,0.0013878,0.0052227,0.0033553,0.0055702,0.0071851
0.009124,0.0018906,0.0058981,0.0032845,0.0042696,0.0057944
0.0077386,0.0012666,0.0045294,0.0029758,0.0044265,0.0055502
0.0076868,0.0012558,0.0052162,0.003801,0.0041978,0.0066772
0.0075832,0.0013996,0.0059026,0.0033492,0.0043065,0.005739
0.0073263,0.0011552,0.0041696,0.0032913,0.0037604,0.0057633
0.0068129,0.0012238,0.0049558,0.0030661,0.0039968,0.0051992
0.0068017,0.0014644,0.0049477,0.0036612,0.0047756,0.0058887
0.0092744,0.0015748,0.0057341,0.0038773,0.0050676,0.0070181
0.0081888,0.0016588,0.0053318,0.0033416,0.0045413,0.0060709
0.0086712,0.0012646,0.0044653,0.002788,0.004288,0.0052369
0.0079543,0.0012909,0.0058205,0.0040779,0.0041069,0.0064259
0.0082596,0.0014844,0.0051843,0.0032485,0.0042557,0.0053004
0.0071675,0.001107,0.0043778,0.0033277,0.0041729,0.0061987
0.0068516,0.0012568,0.0053378,0.0032574,0.0032615,0.0048646
0.0068207,0.0014803,0.0045151,0.0031183,0.0044347,0.0056335
0.010262,0.0018297,0.0054381,0.003593,0.005129,0.0070893
0.008286,0.0016889,0.0053092,0.0033795,0.0042726,0.005734
0.0088044,0.0013075,0.0048353,0.0032682,0.0039981,0.0053874
0.0075837,0.0013794,0.0055312,0.0038322,0.0039826,0.0065275
0.0085728,0.0016437,0.0059792,0.0033922,0.0047687,0.005732
0.0068284,0.0010082,0.0043708,0.0034063,0.0038094,0.0057392
0.0089912,0.0015871,0.0048093,0.0030397,0.0032503,0.0049116
0.0057198,0.0014629,0.0045994,0.0035352,0.0043296,0.0058077
0.0097456,0.0017379,0.0049841,0.0034083,0.004522,0.0063109
0.007483,0.0013744,0.0057646,0.0028287,0.0042812,0.0056995
0.0092516,0.0014352,0.0055616,0.0030964,0.0040472,0.0059862
0.0070763,0.001275,0.0054169,0.0036751,0.0040222,0.0065186
0.0072464,0.0015988,0.0058289,0.0034208,0.0048011,0.0051335
0.0070132,0.0010707,0.0047107,0.0034177,0.0038652,0.0047662
0.0079762,0.0015496,0.0048697,0.0029199,0.0036342,0.0051724
0.0077703,0.0015841,0.004943,0.0033111,0.0044106,0.00563
0.0092319,0.001791,0.0052606,0.0037156,0.0045759,0.0057993
0.0076407,0.0011888,0.0058791,0.0027533,0.0044169,0.0058264
0.0093832,0.0014111,0.0054791,0.003121,0.0037907,0.0062535
0.0069204,0.0015584,0.0052965,0.0032238,0.0042314,0.0063524
0.0082322,0.0014226,0.0050283,0.0029744,0.0042748,0.0056131
0.0078442,0.0012808,0.004633,0.0034698,0.0039241,0.0049963
0.0074389,0.0017595,0.0044412,0.003034,0.0039068,0.0057919
0.0070151,0.0016181,0.0049458,0.0030995,0.0046416,0.0049424
0.0088141,0.0018967,0.0054067,0.0039589,0.004738,0.0054596
0.0074929,0.0016246,0.0054162,0.0031416,0.0047307,0.0060538
0.0093379,0.0013734,0.0055987,0.0033211,0.0041496,0.0064031
0.0074487,0.0014544,0.0047243,0.0035725,0.0047532,0.0066092
0.0081135,0.0014745,0.0055017,0.0027939,0.0036339,0.005542
0.0077318,0.0013899,0.0044873,0.0036078,0.0040303,0.004961
0.0074837,0.0017304,0.0044255,0.0030378,0.0037684,0.0056224
0.0065119,0.0018075,0.0051664,0.0031768,0.0044563,0.0050233
0.0087819,0.0017736,0.004987,0.0038585,0.0047326,0.0058022
0.0061505,0.0014456,0.0052777,0.0029355,0.0049392,0.0070358
0.0087165,0.0014445,0.0050691,0.0034338,0.004398,0.0068075
0.0083149,0.0013676,0.0044446,0.0037675,0.0044023,0.0059862
0.0084497,0.0012754,0.0054818,0.0028435,0.0034351,0.0052127
0.0075846,0.0010095,0.0050282,0.0026538,0.0038813,0.0045662
0.0078907,0.0016622,0.0046676,0.0030622,0.0037715,0.0057179
0.0078873,0.0019551,0.0047298,0.0029376,0.004508,0.0053655
0.0090626,0.0014677,0.005066,0.0034844,0.0040966,0.0054482
0.0068713,0.0016462,0.0045992,0.0032462,0.0047351,0.006875
0.0066941,0.0012755,0.0051036,0.0033823,0.0045854,0.0068467
0.0073392,0.0012701,0.0043999,0.0039032,0.0042778,0.0052593
0.0085611,0.0012407,0.0048545,0.0037146,0.003442,0.0052208
0.0073235,0.0010025,0.0044354,0.0031443,0.0037946,0.0047555
0.0077903,0.0017155,0.0048382,0.0034282,0.0042241,0.0048764
0.0078867,0.0021117,0.0038707,0.0035182,0.0053995,0.0057169
0.0083181,0.0016096,0.0050926,0.0034451,0.0042204,0.0054134
0.0071773,0.0014745,0.0045554,0.0032502,0.0039846,0.0067685
0.0079965,0.0015114,0.0055795,0.0036332,0.0046256,0.0070104
0.00771,0.0013242,0.0042305,0.0037427,0.0037156,0.0056923
0.0093639,0.0014485,0.0049593,0.0035223,0.0039884,0.0060767
0.0074518,0.0010345,0.0045424,0.0030961,0.0040888,0.0046194
0.0082415,0.0016255,0.0051226,0.0036056,0.0045056,0.0052079
0.0076829,0.0015738,0.0038707,0.0035182,0.0048413,0.0053805
0.0094722,0.0017802,0.0056231,0.0033493,0.0041822,0.0051763
0.0071678,0.0011947,0.0047529,0.0032902,0.0038008,0.0060777
0.0077445,0.001361,0.0050679,0.0036949,0.0043071,0.006203
0.0072636,0.001584,0.0048629,0.0037451,0.0032454,0.0047389
0.0086544,0.0012992,0.0057288,0.0032491,0.0037482,0.0060956
0.007271,0.0011707,0.0044172,0.0029529,0.0039106,0.0048673
0.0078511,0.0017147,0.0046545,0.0034264,0.0044484,0.0054275
0.0093162,0.0017407,0.0039728,0.0034593,0.0043303,0.0055804
0.009538,0.0017542,0.0064107,0.0032688,0.0034429,0.0052147
0.0076296,0.0013086,0.0049265,0.0037474,0.003873,0.0049692
0.008139,0.0015667,0.0047294,0.0038265,0.0039651,0.0061052
0.0080771,0.0018287,0.0050023,0.0036257,0.0032129,0.0046605
0.0077497,0.0011281,0.0050239,0.0035002,0.0039997,0.0056607
0.0077059,0.0011748,0.0053598,0.0028977,0.0038154,0.004139
0.007666,0.0015157,0.0056089,0.0035057,0.0044773,0.0051006
0.0086342,0.0016547,0.0039746,0.0034592,0.0043287,0.0055138
0.0087723,0.0015012,0.0059805,0.0032939,0.0034501,0.0054391
0.0073681,0.0013028,0.0061574,0.0037876,0.0042715,0.0057263
0.0072367,0.0013506,0.0051243,0.0037347,0.0046688,0.0065226
0.0078806,0.0014108,0.0050333,0.0034958,0.0039905,0.0045462
0.0075228,0.0010904,0.0051756,0.0030388,0.0041126,0.0057565
0.0075486,0.00091937,0.0053743,0.0030229,0.0043681,0.0048569
0.0066547,0.0013108,0.0053746,0.0035325,0.0048744,0.004941
0.0081443,0.0016283,0.0047056,0.0033143,0.004252,0.0057596
0.0082344,0.001183,0.0048981,0.0028878,0.0036513,0.005655
0.0072971,0.0013112,0.0063616,0.0039207,0.0047164,0.0061707
0.0073477,0.0012205,0.0052873,0.0030918,0.0049664,0.0063155
0.0079869,0.0016293,0.0055942,0.0036613,0.0040208,0.0046044
0.0076874,0.0011567,0.0062493,0.0030713,0.0043106,0.005039
0.0077309,0.00095157,0.0053826,0.0031181,0.0036261,0.0048711
0.006759,0.0014321,0.0048714,0.0029318,0.0047739,0.0049834
0.007284,0.0017472,0.0055703,0.0033356,0.0041511,0.0062106
0.0083221,0.0013985,0.0051255,0.0029714,0.003854,0.0050954
0.0065973,0.0013646,0.0065406,0.0040115,0.0047449,0.0061719
0.0074719,0.0014866,0.0040473,0.003087,0.0050386,0.0072847
0.0078132,0.0018584,0.005363,0.0033735,0.004057,0.0051768
0.0073072,0.0014157,0.0051021,0.0031472,0.0048801,0.004486
0.0078686,0.0011623,0.0056598,0.0032853,0.0038005,0.0053217
0.007045,0.0014352,0.005038,0.0029833,0.0049904,0.0047833
0.0070294,0.0018284,0.0047991,0.0030741,0.0040229,0.0053809
0.007685,0.0013821,0.0055722,0.0030658,0.0038943,0.0057216
0.0065796,0.001557,0.0058165,0.0035556,0.0041895,0.0050584
0.0075119,0.0015142,0.0048241,0.0031996,0.0044348,0.006608
0.0078132,0.0017921,0.005687,0.0036513,0.003896,0.0050244
0.0069183,0.001335,0.0053977,0.0034732,0.0039309,0.0048158
0.0066067,0.0011495,0.0054553,0.0033481,0.0042776,0.0057083
0.007247,0.0011756,0.0050416,0.0032057,0.0045197,0.0050984
0.0065904,0.0015096,0.0039275,0.0027854,0.0038549,0.0056077
0.0075901,0.0013325,0.0047876,0.0029981,0.0041091,0.0053959
0.0069013,0.0013507,0.0050304,0.003168,0.0043365,0.0051896
0.0073821,0.0014464,0.0037942,0.0028665,0.0042978,0.0064
0.0088584,0.0019997,0.0057122,0.0036963,0.0044769,0.0054458
0.0070639,0.0014598,0.0056257,0.0036603,0.0039717,0.004616
0.0065425,0.0010701,0.0048949,0.0031392,0.0039351,0.0063275
0.0073186,0.0011752,0.0053083,0.0027715,0.0042195,0.0052119
0.0062627,0.0019005,0.0038385,0.0028333,0.0040074,0.0058181
0.0084526,0.0013861,0.0043682,0.0030856,0.0045209,0.0053162
0.0071981,0.0012694,0.0051369,0.0031125,0.0049785,0.0057135
0.0078039,0.0014653,0.0043942,0.0027797,0.0043798,0.0059048
0.008627,0.0018465,0.0048828,0.0029863,0.0044636,0.0053248
0.0065224,0.0014533,0.0053404,0.0042827,0.004122,0.0050055
0.0067045,0.0012201,0.0059444,0.0033595,0.0036607,0.005414
0.0073551,0.0011465,0.0050089,0.0028774,0.0038561,0.0050217
0.0065789,0.0014796,0.0037493,0.0027856,0.0041639,0.0057084
0.0078843,0.0015452,0.0043796,0.0031535,0.0046194,0.0053427
0.0069542,0.0014251,0.0058338,0.0032125,0.0052921,0.0058374
0.0073902,0.0014138,0.0048118,0.0031129,0.004997,0.0058847
0.0079474,0.0015888,0.0045776,0.002994,0.0033506,0.0045376
0.0071937,0.0014701,0.0056768,0.0047908,0.0039059,0.0048695
0.0062604,0.0011239,0.0052195,0.0031418,0.0033421,0.0053528
0.0072165,0.0011958,0.0048543,0.0028816,0.003801,0.0050231
0.0063364,0.0015893,0.004123,0.0028771,0.0040471,0.0057628
0.0087,0.0015308,0.0044885,0.0031939,0.0047714,0.0055247
0.0069554,0.0014274,0.0053224,0.0031664,0.004957,0.0055889
0.0074048,0.0014557,0.0047835,0.003107,0.0050771,0.006123
0.007809,0.0014028,0.0041259,0.0030327,0.0038404,0.0048517
0.0071306,0.0015715,0.0057198,0.0043635,0.0040038,0.0050724
0.0063372,0.0010657,0.0051959,0.0031679,0.0036404,0.0051889
0.0067509,0.0010366,0.0046348,0.0029459,0.0039139,0.005279
0.0063479,0.0015722,0.0039506,0.0029102,0.0040019,0.0058751
0.0075632,0.0014855,0.0043461,0.0031519,0.0040904,0.0055881
0.0061425,0.0017445,0.0053735,0.0033191,0.0044402,0.0055428
0.0074651,0.0012612,0.0050467,0.0033634,0.0050771,0.006123
0.0076323,0.0010565,0.0043888,0.0031587,0.0038558,0.0055593
0.0069929,0.0012157,0.0055709,0.0041909,0.0040721,0.0052019
0.0065764,0.001149,0.0057139,0.0032173,0.0033635,0.0050663
0.0067938,0.0012791,0.0048444,0.0031322,0.0039975,0.0052683
0.0073473,0.0015917,0.0046111,0.0031272,0.0037562,0.0058913
0.0078945,0.0015538,0.0046106,0.0033985,0.0039555,0.0055089
0.0071231,0.0017816,0.0057382,0.0037479,0.0046485,0.0053052
0.0061607,0.0012381,0.0052309,0.0030724,0.0047094,0.0059253
0.0072226,0.0011682,0.0043618,0.0033618,0.0044385,0.006516
0.0075454,0.0013482,0.0055698,0.0041456,0.003888,0.0047682
0.0062032,0.0010971,0.0061332,0.0031615,0.0041579,0.0058067
0.0058175,0.0017917,0.0061572,0.0035147,0.0044178,0.0053177
0.0075226,0.0018188,0.0044929,0.0030314,0.0039486,0.0054476
0.0069536,0.001414,0.0048171,0.0032492,0.0042042,0.0055686
0.0072029,0.001614,0.0056055,0.0035422,0.0043698,0.0048224
0.0060787,0.001293,0.0058714,0.0034492,0.0047105,0.0060623
0.0070697,0.0011777,0.0045601,0.0033017,0.0045326,0.0067489
0.006687,0.0014178,0.0056419,0.0039416,0.0039626,0.0047415
0.0069165,0.0013062,0.006114,0.003748,0.0045338,0.0063308
0.0065407,0.0013933,0.0055037,0.00359,0.0046714,0.0057822
0.0073881,0.001786,0.0051897,0.0031182,0.0039137,0.0053324
0.0069971,0.0013826,0.0047326,0.0034324,0.0035998,0.0054808
0.0076981,0.0016246,0.006162,0.0040209,0.004356,0.0050868
0.0060384,0.0013018,0.0046003,0.0026759,0.0044521,0.0053482
0.006559,0.0012187,0.0050211,0.003537,0.0044734,0.006717
0.0067053,0.0015108,0.0053738,0.0039249,0.003828,0.0045271
0.0072188,0.0015009,0.0065278,0.0039545,0.0045835,0.006568
0.0065352,0.0014062,0.0052639,0.0033214,0.0043674,0.0060242
0.0070531,0.0016858,0.0048485,0.0029403,0.0038649,0.0061214
0.0072046,0.0013319,0.0043008,0.0034909,0.0031982,0.0052451
0.0069039,0.0013611,0.0051517,0.0034847,0.0044293,0.0052972
0.0057826,0.0013218,0.004193,0.0025818,0.004238,0.0056589
0.006602,0.0011606,0.0050642,0.0031555,0.0045734,0.0066457
0.0066311,0.0013905,0.0046019,0.0037252,0.003535,0.0039575
0.0090069,0.0014864,0.0060624,0.0031795,0.0041471,0.0062487
0.0051651,0.00098114,0.0050896,0.0033169,0.0045769,0.0055294
0.0082357,0.0024678,0.0046772,0.0029373,0.0038265,0.0061345
0.0073712,0.0014521,0.004267,0.0031696,0.0036963,0.005297
0.0069222,0.0014008,0.0058164,0.0036573,0.0043647,0.0051816
0.0057237,0.0014512,0.0046643,0.003027,0.004075,0.0050104
0.00747,0.0013354,0.0049453,0.0034654,0.0045674,0.0056726
0.0061989,0.0012939,0.0046839,0.0036377,0.003679,0.0047882
0.0098275,0.0018103,0.0056132,0.0030967,0.003916,0.006875
0.0053507,0.0013922,0.0050968,0.0033863,0.0043326,0.0055591
0.0082377,0.0024644,0.0042752,0.002962,0.0035258,0.0061852
0.008099,0.001444,0.0044048,0.0031264,0.0039962,0.0051303
0.0075423,0.0014184,0.0053052,0.003454,0.004713,0.0049787
0.0065372,0.0014191,0.0045821,0.0031152,0.0038722,0.0054793
0.0067367,0.0012071,0.005483,0.0037366,0.0043484,0.0057521
0.007176,0.0013613,0.0052011,0.0034308,0.0041299,0.0055268
0.0084351,0.0015424,0.0058097,0.0030456,0.0039115,0.006983
0.0060886,0.0016988,0.0052536,0.0030063,0.0035168,0.0054325
0.0071559,0.0021498,0.0047754,0.0030561,0.0036602,0.0059698
0.008095,0.0015813,0.0044143,0.0032595,0.0038355,0.0054008
0.0076925,0.0014032,0.0048461,0.0031781,0.0047886,0.0050707
0.0062253,0.001238,0.0049492,0.0028546,0.0039586,0.0053991
0.0068851,0.0011154,0.0052395,0.0033031,0.0043449,0.0057838
0.0076351,0.001387,0.0043857,0.0035957,0.0038802,0.0055261
0.0083744,0.0016607,0.0053056,0.0030083,0.0037332,0.0062284
0.0063775,0.001663,0.0053525,0.0027053,0.0029448,0.0044185
0.0074153,0.001527,0.0056706,0.0024632,0.0037866,0.0059688
0.0079053,0.0015994,0.0044947,0.0033557,0.0039655,0.0057793
0.0070415,0.0013872,0.0043105,0.0035435,0.0040435,0.0046812
0.0065462,0.0015486,0.004504,0.0030102,0.0041622,0.005058
0.0068544,0.0013452,0.0050183,0.0031966,0.0043468,0.0058006
0.0074684,0.0014648,0.005244,0.0030443,0.0042725,0.0054239
0.0082535,0.0014569,0.0051892,0.0032156,0.0040146,0.0059645
0.0065611,0.0014577,0.0056516,0.0027347,0.0029543,0.0045406
0.0068046,0.0014022,0.0056032,0.0026705,0.0035651,0.0061755
0.008405,0.0017592,0.0048295,0.0033308,0.0038336,0.0059517
0.0064669,0.0013529,0.0041795,0.0032157,0.0040419,0.0045374
0.0075251,0.0015301,0.0046178,0.0030744,0.0043218,0.0055858
