ID,capture,SAT,titer
36,1,2,>2.2
36,1,3,>2.2
36,3,1,2.06637322316298
36,3,2,>2.2
36,3,3,<1.3
36,4,1,1.7
36,4,2,>2.2
36,4,3,1.4
36,5,1,>2.2
36,5,2,>2.2
36,5,3,1.91402347304867
36,6,1,2
36,6,2,2
36,6,3,1.6
36,7,1,1.94262618457915
36,7,2,>2.2
36,7,3,2.05272400737101
36,8,1,2.05813504786548
36,8,2,>2.2
36,8,3,1.86553594716225
36,9,1,>2.2
36,9,2,>2.2
36,9,3,1.9
36,10,1,1.74084939413409
36,10,2,>2.2
36,10,3,1.74699225105855
36,12,1,>2.2
36,12,2,>2.2
36,12,3,1.93642274442104
36,13,1,2.4
36,13,2,2.4
36,13,3,2
36,14,1,2.4
36,14,2,2.2
36,14,3,1.4
36,15,1,2.3
36,15,2,2.1
36,15,3,1.5
36,16,1,2
36,16,2,<1.3
36,16,3,1.5
36,17,1,2.3
36,17,2,2.2
36,17,3,1.7
37,4,1,>2.2
37,4,2,>2.2
37,4,3,2
37,5,1,>2.2
37,5,2,>2.2
37,5,3,1.38617848015179
38,8,1,>2.2
38,8,2,>2.2
38,8,3,>2.2
38,9,1,>2.2
38,9,2,<1.3
38,9,3,>2.2
38,10,1,2.00210003471033
38,10,2,2.02623862158175
38,10,3,2.19700472821296
38,11,1,>2.2
38,11,2,>2.2
38,11,3,>2.2
38,12,1,>2.2
38,12,2,>2.2
38,12,3,>2.2
38,13,1,2.4
38,13,2,2.3
38,13,3,2
38,14,1,2.4
38,14,2,2.3
38,14,3,2
38,15,1,2.4
38,15,2,2
38,15,3,2.1
38,16,1,2.4
38,16,2,<1.3
38,16,3,2.2
38,17,1,2.4
38,17,2,2.2
38,17,3,2.1
39,8,1,1.81000449804148
39,8,2,1.8614733475677
39,8,3,2.07850819426007
39,9,1,1.9
39,9,2,<1.3
39,9,3,1.6
39,10,1,1.48453007856873
39,10,2,1.66594992397413
39,10,3,1.50419787637393
39,11,1,2.07997590593545
39,11,2,1.91129715795927
39,11,3,1.97944613552715
39,12,1,>2.2
39,12,2,>2.2
39,12,3,>2.2
40,3,1,>2.2
40,3,2,>2.2
40,3,3,1.77108676751204
40,4,1,2.1
40,4,2,>2.2
40,4,3,1.5
40,5,1,>2.2
40,5,2,>2.2
40,5,3,1.45154499349597
40,6,1,2.1
40,6,2,>2.2
40,6,3,<1.3
40,7,1,1.94262618457915
40,7,2,>2.2
40,7,3,1.93696357005685
40,8,1,2.11717199847143
40,8,2,>2.2
40,8,3,1.83435712894822
40,9,1,>2.2
40,9,2,>2.2
40,9,3,<1.3
40,10,1,>2.2
40,10,2,>2.2
40,10,3,>2.2
40,12,1,>2.2
40,12,2,>2.2
40,12,3,>2.2
40,14,1,2.4
40,14,2,2.4
40,14,3,1.7
40,15,1,1.9
40,15,2,1.4
40,15,3,<1.3
40,16,1,2.4
40,16,2,<1.3
40,16,3,1.8
40,17,1,2.4
40,17,2,2.4
40,17,3,1.8
41,1,1,1.45319082268341
41,1,2,>2.2
41,1,3,>2.2
41,3,1,>2.2
41,3,2,>2.2
41,3,3,<1.3
41,4,1,2.1
41,4,2,>2.2
41,4,3,1.5
41,5,1,>2.2
41,5,2,>2.2
41,5,3,1.93844966613087
41,6,1,>2.2
41,6,2,<1.3
41,6,3,1.5
41,7,1,1.95268363835133
41,7,2,>2.2
41,7,3,1.84921821574567
41,8,1,2.17927770146035
41,8,2,>2.2
41,8,3,1.82688616611738
41,9,1,>2.2
41,9,2,>2.2
41,9,3,1.8
41,10,1,>2.2
41,10,2,>2.2
41,10,3,1.45563195143456
41,12,1,>2.2
41,12,2,>2.2
41,12,3,1.85264227336737
41,13,1,2.4
41,13,2,2.3
41,13,3,1.6
41,14,1,2.4
41,14,2,2.3
41,14,3,1.8
41,15,1,2.4
41,15,2,2.3
41,15,3,1.7
41,16,1,2.4
41,16,2,<1.3
41,16,3,2
41,17,1,2.3
41,17,2,2.3
41,17,3,1.5
42,1,1,<1.3
42,1,2,1.53169539481827
42,1,3,<1.3
42,3,1,>2.2
42,3,2,<1.3
42,3,3,1.4766070934188
42,4,1,>2.2
42,4,2,<1.3
42,4,3,1.5
42,5,1,>2.2
42,5,2,>2.2
42,5,3,1.48501378070233
42,6,1,1.9
42,6,2,1.5
42,6,3,<1.3
42,7,1,>2.2
42,7,2,1.66767425769634
42,7,3,>2.2
42,8,1,>2.2
42,8,2,1.41596642736972
42,8,3,1.9727951548768
42,9,1,>2.2
42,9,2,1.4
42,9,3,>2.2
42,10,1,>2.2
42,10,2,1.62912672285581
42,10,3,1.67224072217962
42,11,1,>2.2
42,11,2,1.57412549198045
42,11,3,1.80187689082207
42,12,1,>2.2
42,12,2,1.58429318757497
42,12,3,1.59571977503152
42,14,1,2.4
42,14,2,<1.3
42,14,3,1.7
42,15,1,2.2
42,15,2,<1.3
42,15,3,1.5
42,16,1,2.4
42,16,2,<1.3
42,16,3,1.9
42,17,1,2.3
42,17,2,1.4
42,17,3,1.7
43,1,1,<1.3
43,1,2,1.90774989404557
43,1,3,<1.3
43,3,1,<1.3
43,3,2,<1.3
43,3,3,<1.3
43,4,1,<1.3
43,4,2,<1.3
43,4,3,<1.3
43,5,1,1.88298646817826
43,5,2,<1.3
43,5,3,1.39588974094754
43,6,1,2
43,6,2,2
43,6,3,1.4
43,7,1,>2.2
43,7,2,>2.2
43,7,3,1.89000747181603
43,8,1,1.80701794051468
43,8,2,1.92302407723289
43,8,3,1.46291723777661
43,9,1,1.9
43,9,2,1.9
43,9,3,1.6
43,10,1,>2.2
43,10,2,1.76564037493156
43,10,3,1.78705869676677
43,11,1,>2.2
43,11,2,1.67773161354965
43,11,3,1.73650723847898
43,12,1,>2.2
43,12,2,1.83664884540998
43,12,3,1.70775921369469
43,13,1,2.4
43,13,2,2
43,13,3,1.8
43,14,1,2.4
43,14,2,1.8
43,14,3,1.5
43,15,1,2.2
43,15,2,1.4
43,15,3,<1.3
43,16,1,2.3
43,16,2,<1.3
43,16,3,1.6
43,17,1,2.2
43,17,2,1.7
43,17,3,1.6
44,1,1,<1.3
44,1,2,>2.2
44,1,3,1.60957947498318
44,3,1,>2.2
44,3,2,>2.2
44,3,3,1.67770877706674
44,4,1,2
44,4,2,2
44,4,3,<1.3
44,5,1,>2.2
44,5,2,>2.2
44,5,3,1.37495640956514
44,7,1,>2.2
44,7,2,>2.2
44,7,3,1.59384428132441
44,8,1,>2.2
44,8,2,>2.2
44,8,3,1.55844408973398
44,9,1,>2.2
44,9,2,>2.2
44,9,3,1.8
44,10,1,>2.2
44,10,2,>2.2
44,10,3,1.69773146768271
44,11,1,>2.2
44,11,2,1.89714167041929
44,11,3,1.66523234443263
44,12,1,>2.2
44,12,2,1.9211249689148
44,12,3,1.45015535704744
44,13,1,2.4
44,13,2,2.1
44,13,3,1.5
44,14,1,2.4
44,14,2,2.1
44,14,3,<1.3
44,15,1,2.4
44,15,2,1.8
44,15,3,<1.3
44,16,1,2.3
44,16,2,<1.3
44,16,3,<1.3
44,17,1,2.4
44,17,2,2
44,17,3,<1.3
45,1,1,<1.3
45,1,2,>2.2
45,1,3,<1.3
45,3,1,>2.2
45,3,2,>2.2
45,3,3,1.79222538720235
45,4,1,1.8
45,4,2,1.9
45,4,3,1.5
45,5,1,>2.2
45,5,2,>2.2
45,5,3,1.38437639582401
45,6,1,>2.2
45,6,2,>2.2
45,6,3,1.6
45,7,1,>2.2
45,7,2,>2.2
45,7,3,>2.2
45,8,1,2.12079804188235
45,8,2,>2.2
45,8,3,1.79806396628251
45,9,1,>2.2
45,9,2,>2.2
45,9,3,2
45,10,1,>2.2
45,10,2,>2.2
45,10,3,>2.2
45,11,1,>2.2
45,11,2,1.88464267610208
45,11,3,1.80929277575175
45,12,1,>2.2
45,12,2,>2.2
45,12,3,1.89987645270471
45,13,1,2.4
45,13,2,2.4
45,13,3,2
45,14,1,2.4
45,14,2,2.3
45,14,3,1.8
45,15,1,2.4
45,15,2,1.8
45,15,3,<1.3
45,16,1,2.3
45,16,2,<1.3
45,16,3,1.4
45,17,1,2.2
45,17,2,2.3
45,17,3,1.3
47,8,1,>2.2
47,8,2,>2.2
47,8,3,>2.2
47,9,1,1.9
47,9,2,>2.2
47,9,3,>2.2
47,10,1,1.57910193377732
47,10,2,>2.2
47,10,3,2.01343116358441
47,11,1,>2.2
47,11,2,>2.2
47,11,3,>2.2
47,12,1,>2.2
47,12,2,>2.2
47,12,3,>2.2
47,13,1,2.3
47,13,2,2.4
47,13,3,2.2
47,14,1,2.4
47,14,2,2.4
47,14,3,1.9
47,15,1,2.1
47,15,2,2.3
47,15,3,1.7
47,16,1,2.3
47,16,2,2.2
47,16,3,2
47,17,1,2.2
47,17,2,2.3
47,17,3,2
48,8,1,>2.2
48,8,2,2.09650112838041
48,8,3,1.96958416825639
48,9,1,>2.2
48,9,2,>2.2
48,9,3,1.6
48,10,1,2.08812425990007
48,10,2,1.82035936580597
48,10,3,1.50157070550268
48,11,1,>2.2
48,11,2,1.73254648019382
48,11,3,1.50647747445655
49,1,1,<1.3
49,1,2,>2.2
49,1,3,<1.3
49,3,1,1.85611767365887
49,3,2,>2.2
49,3,3,1.73353236378433
49,4,1,>2.2
49,4,2,>2.2
49,4,3,1.8
49,5,1,>2.2
49,5,2,1.66487032121205
49,5,3,>2.2
49,6,1,<1.3
49,6,2,1.5
49,6,3,<1.3
49,7,1,>2.2
49,7,2,>2.2
49,7,3,>2.2
49,8,1,>2.2
49,8,2,>2.2
49,8,3,2.00156024335136
49,9,1,>2.2
49,9,2,>2.2
49,9,3,1.9
49,10,1,<1.3
49,10,2,>2.2
49,10,3,1.54026962379693
49,11,1,>2.2
49,11,2,>2.2
49,11,3,1.74131383056303
49,12,1,>2.2
49,12,2,>2.2
49,12,3,1.77845696801392
49,13,1,2.4
49,13,2,2.4
49,13,3,1.7
49,14,1,2.4
49,14,2,2.4
49,14,3,1.5
49,15,1,2.4
49,15,2,2.1
49,15,3,1.4
49,17,1,2.4
49,17,2,2.4
49,17,3,1.7
50,8,1,>2.2
50,8,2,>2.2
50,8,3,2.12090191274348
51,1,1,1.89189058813445
51,1,2,>2.2
51,1,3,1.55067685301729
51,3,1,1.88704474889778
51,3,2,>2.2
51,3,3,1.63831923690621
51,4,1,1.8
51,4,2,1.9
51,4,3,<1.3
51,5,1,1.95931814316167
51,5,2,>2.2
51,5,3,1.3552153948835
51,6,1,>2.2
51,6,2,>2.2
51,6,3,1.62268240777687
51,8,1,1.6596267185801
51,8,2,1.84417087216584
51,8,3,<1.3
51,9,1,1.9
51,9,2,>2.2
51,9,3,<1.3
51,10,1,>2.2
51,10,2,>2.2
51,10,3,1.37537343588869
51,11,1,>2.2
51,11,2,1.95301066911431
51,11,3,1.30130465806878
51,12,1,>2.2
51,12,2,>2.2
51,12,3,<1.3
51,13,1,2.4
51,13,2,2
51,13,3,<1.3
51,14,1,2.4
51,14,2,2.2
51,14,3,1.4
51,15,1,2.3
51,15,2,1.9
51,15,3,<1.3
51,16,1,2.4
51,16,2,1.9
51,16,3,1.4
51,17,1,2.2
51,17,2,2.1
51,17,3,<1.3
52,4,1,<1.3
52,4,2,1.6
52,4,3,<1.3
52,5,1,1.44242287241525
52,5,2,1.89166750494303
52,5,3,<1.3
52,6,1,2.1
52,6,2,>2.2
52,6,3,<1.3
52,7,1,1.90501473120974
52,7,2,1.98031554573226
52,7,3,1.51374926454859
52,8,1,1.4018195812516
52,8,2,1.6235080631062
52,8,3,<1.3
52,9,1,1.6
52,9,2,2.1
52,9,3,<1.3
52,10,1,<1.3
52,10,2,1.9723189941509
52,10,3,1.44520751990305
52,11,1,>2.2
52,11,2,1.92048316583096
52,11,3,1.83373772977921
52,12,1,2.07290566598265
52,12,2,1.78569499313724
52,12,3,<1.3
52,13,1,2.2
52,13,2,1.8
52,13,3,<1.3
52,14,1,2.2
52,14,2,1.7
52,14,3,<1.3
52,15,1,2.1
52,15,2,1.4
52,15,3,<1.3
52,16,1,1.9
52,16,2,1.3
52,16,3,<1.3
53,8,1,2.18958910780069
53,8,2,>2.2
53,8,3,>2.2
53,9,1,>2.2
53,9,2,>2.2
53,9,3,>2.2
53,10,1,2.0500982648162
53,10,2,1.96792721682726
53,10,3,2.08819606796205
53,11,1,>2.2
53,11,2,1.89184036631383
53,11,3,>2.2
53,12,1,>2.2
53,12,2,>2.2
53,12,3,>2.2
53,13,1,2.3
53,13,2,2.1
53,13,3,2.2
53,14,1,2.4
53,14,2,1.9
53,14,3,1.9
53,15,1,2.4
53,15,2,1.7
53,15,3,1.7
54,4,1,2.1
54,4,2,>2.2
54,4,3,<1.3
54,5,1,2.12688103940682
54,5,2,>2.2
54,5,3,1.54467998807283
54,6,1,>2.2
54,6,2,>2.2
54,6,3,2.1
54,7,1,>2.2
54,7,2,>2.2
54,7,3,1.97281463623746
54,8,1,>2.2
54,8,2,>2.2
54,8,3,1.84119180741015
54,9,1,2
54,9,2,>2.2
54,9,3,2
54,10,1,>2.2
54,10,2,>2.2
54,10,3,1.58999441660297
54,11,1,>2.2
54,11,2,>2.2
54,11,3,1.63045904752268
54,12,1,>2.2
54,12,2,>2.2
54,12,3,1.38814283053154
54,13,1,2.2
54,13,2,2.3
54,13,3,1.8
54,14,1,2.3
54,14,2,1.9
54,14,3,<1.3
54,15,1,2.3
54,15,2,2
54,15,3,<1.3
54,16,1,2.3
54,16,2,2
54,16,3,1.5
55,4,1,2.2
55,4,2,>2.2
55,4,3,1.7
55,5,1,>2.2
55,5,2,>2.2
55,5,3,>2.2
55,6,1,2.2
55,6,2,<1.3
55,6,3,1.7
55,7,1,>2.2
55,7,2,>2.2
55,7,3,>2.2
55,8,1,>2.2
55,8,2,>2.2
55,8,3,2.1861591199955
55,9,1,>2.2
55,9,2,>2.2
55,9,3,1.9
55,10,1,>2.2
55,10,2,>2.2
55,10,3,2.10040478981785
55,11,1,>2.2
55,11,2,>2.2
55,11,3,2.02473261102597
55,12,1,>2.2
55,12,2,>2.2
55,12,3,2.05743646395691
55,13,1,2.4
55,13,2,2.2
55,13,3,2.1
55,14,1,2.4
55,14,2,2.3
55,14,3,2.1
55,15,1,2.4
55,15,2,2.2
55,15,3,1.7
55,16,1,2.4
55,16,2,1.8
55,16,3,1.8
55,17,1,2.4
55,17,2,2.1
55,17,3,2
56,1,1,<1.3
56,1,2,<1.3
56,1,3,1.47322617136852
56,3,1,<1.3
56,3,2,<1.3
56,3,3,<1.3
56,4,1,1.6
56,4,2,<1.3
56,4,3,<1.3
56,5,1,1.7265545126346
56,5,2,<1.3
56,5,3,<1.3
56,6,1,>2.2
56,6,2,1.74925236227624
56,6,3,1.55322496348714
56,7,1,1.8842274936575
56,7,2,1.49900018249935
56,7,3,1.37752298528309
56,8,1,1.73579066312396
56,8,2,1.65801152852679
56,8,3,<1.3
56,9,1,1.5
56,9,2,1.5
56,9,3,<1.3
56,10,1,>2.2
56,10,2,1.64340448388711
56,10,3,1.40998579166544
56,11,1,>2.2
56,11,2,<1.3
56,11,3,<1.3
56,12,1,2.09376214827713
56,12,2,1.57111970711478
56,12,3,1.3054310189924
56,14,1,2.4
56,14,2,1.6
56,14,3,<1.3
56,15,1,2.1
56,15,2,<1.3
56,15,3,<1.3
56,16,1,2.3
56,16,2,<1.3
56,16,3,<1.3
56,17,1,2.3
56,17,2,1.5
56,17,3,1.6
57,8,1,1.72289159774445
57,8,2,1.95457255157106
57,8,3,2.03846442291184
57,9,1,1.5
57,9,2,1.8
57,9,3,1.9
57,10,1,<1.3
57,10,2,<1.3
57,10,3,1.41148063770942
57,11,1,2.06794606975191
57,11,2,1.72038629349703
57,11,3,1.89677908561534
57,12,1,2.12697856742978
57,12,2,1.81275482314754
57,12,3,1.86524118636753
57,13,1,2
57,13,2,1.5
57,13,3,1.9
57,14,1,2.3
57,14,2,2
57,14,3,1.9
57,15,1,2.1
57,15,2,1.6
57,15,3,1.5
57,16,1,2.3
57,16,2,1.5
57,16,3,1.8
57,17,1,2.3
57,17,2,2.2
57,17,3,2.1
58,1,1,1.31912133227993
58,1,2,>2.2
58,1,3,1.41545147195092
58,3,1,>2.2
58,3,2,>2.2
58,3,3,1.73874952142149
58,4,1,>2.2
58,4,2,2.1
58,4,3,1.6
58,5,1,>2.2
58,5,2,>2.2
58,5,3,1.79541544840683
58,6,1,>2.2
58,6,2,>2.2
58,6,3,1.89063061038739
58,7,1,>2.2
58,7,2,>2.2
58,7,3,>2.2
58,8,1,>2.2
58,8,2,>2.2
58,8,3,2.00848017285064
58,9,1,1.5
58,9,2,1.9
58,9,3,1.8
58,10,1,>2.2
58,10,2,2.0789631346975
58,10,3,1.62881028715118
58,11,1,>2.2
58,11,2,>2.2
58,11,3,1.88305287512123
58,12,1,>2.2
58,12,2,>2.2
58,12,3,1.84639445117288
58,13,1,2.4
58,13,2,2.2
58,13,3,1.9
58,14,1,2.4
58,14,2,2.3
58,14,3,1.9
58,15,1,2.4
58,15,2,2.2
58,15,3,1.8
58,16,1,2.4
58,16,2,1.8
58,16,3,1.7
58,17,1,2.4
58,17,2,2.1
58,17,3,1.7
59,8,1,1.52256755829641
59,8,2,>2.2
59,8,3,1.76860617236099
60,1,1,<1.3
60,1,2,<1.3
60,1,3,<1.3
60,3,1,>2.2
60,3,2,<1.3
60,3,3,1.52223747947945
60,4,1,2.2
60,4,2,<1.3
60,4,3,<1.3
60,5,1,>2.2
60,5,2,1.89262159867793
60,5,3,2.04352022785027
60,6,1,<1.3
60,6,2,<1.3
60,6,3,<1.3
60,7,1,>2.2
60,7,2,<1.3
60,7,3,>2.2
60,8,1,>2.2
60,8,2,<1.3
60,8,3,>2.2
60,9,1,1.5
60,9,2,1.6
60,9,3,>2.2
60,10,1,2.17624683490926
60,10,2,<1.3
60,10,3,1.90933172268403
60,11,1,>2.2
60,11,2,<1.3
60,11,3,>2.2
60,12,1,>2.2
60,12,2,1.80883005136574
60,12,3,>2.2
60,13,1,2.2
60,13,2,<1.3
60,13,3,2.4
60,14,1,2.4
60,14,2,<1.3
60,14,3,2.2
60,15,1,2.4
60,15,2,<1.3
60,15,3,2.3
60,16,1,2.4
60,16,2,<1.3
60,16,3,2.1
60,17,1,2.4
60,17,2,1.5
60,17,3,2.2
61,8,1,>2.2
61,8,2,>2.2
61,8,3,>2.2
61,9,1,>2.2
61,9,2,>2.2
61,9,3,>2.2
61,10,1,1.89889574190245
61,10,2,2.06680690821172
61,10,3,>2.2
61,11,1,>2.2
61,11,2,>2.2
61,11,3,>2.2
62,8,1,1.88016694911872
62,8,2,>2.2
62,8,3,>2.2
62,9,1,>2.2
62,9,2,1.9
62,9,3,1.7
62,10,1,<1.3
62,10,2,1.71858983984487
62,10,3,1.43709983375143
62,11,1,2.1144218079444
62,11,2,<1.3
62,11,3,1.92817581996394
62,12,1,>2.2
62,12,2,>2.2
62,12,3,1.87435389349461
63,13,1,2.4
63,13,2,2.2
63,13,3,2.4
63,14,1,2.4
63,14,2,2.2
63,14,3,2.2
63,15,1,2.4
63,15,2,2
63,15,3,2.4
63,16,1,2.4
63,16,2,1.9
63,16,3,2.2
63,17,1,2.4
63,17,2,2.1
63,17,3,2.4
64,13,1,2.4
64,13,2,2.4
64,13,3,2.4
64,14,1,2.4
64,14,2,2.3
64,14,3,2.1
64,15,1,2.4
64,15,2,2.4
64,15,3,2.3
64,16,1,2.4
64,16,2,2.3
64,16,3,2.3
64,17,1,2.4
64,17,2,2.2
64,17,3,2.4
101,1,1,1.53633358396668
101,1,2,1.59776956963293
101,1,3,<1.3
101,3,1,>2.2
101,3,2,1.54694092975358
101,3,3,1.42676349471947
102,1,1,1.68128242433072
102,1,2,>2.2
102,1,3,1.83113560487297
102,3,1,<1.3
102,3,2,<1.3
102,3,3,<1.3
102,4,1,<1.3
102,4,2,<1.3
102,4,3,<1.3
102,5,1,<1.3
102,5,2,<1.3
102,5,3,<1.3
102,6,1,<1.3
102,6,2,1.57115956130947
102,6,3,<1.3
102,7,1,1.93119125257183
102,7,2,1.8315191353525
102,7,3,<1.3
102,8,1,>2.2
102,8,2,1.50788612820512
102,8,3,1.50692037430304
102,9,1,1.4
102,9,2,1.7
102,9,3,1.3
102,10,1,>2.2
102,10,2,1.91943805791752
102,10,3,1.3265300900979
102,12,1,>2.2
102,12,2,<1.3
102,12,3,1.48675318012334
102,13,1,2.4
102,13,2,1.6
102,13,3,1.5
102,14,1,2.4
102,14,2,1.7
102,14,3,<1.3
102,15,1,2.3
102,15,2,<1.3
102,15,3,<1.3
102,16,1,2
102,16,2,1.4
102,16,3,1.4
102,17,1,2.3
102,17,2,1.7
102,17,3,<1.3
104,3,1,<1.3
104,3,2,1.6636487241113
104,3,3,<1.3
104,4,1,<1.3
104,4,2,<1.3
104,4,3,<1.3
104,5,1,<1.3
104,5,2,<1.3
104,5,3,<1.3
104,6,1,2
104,6,2,<1.3
104,6,3,<1.3
105,3,1,2.1190820974239
105,3,2,1.55748688038201
105,3,3,1.69023744830769
105,4,1,2
105,4,2,<1.3
105,4,3,<1.3
105,5,1,>2.2
105,5,2,1.39686378016595
105,5,3,1.48132948834863
105,6,1,>2.2
105,6,2,<1.3
105,6,3,1.5
106,1,1,<1.3
106,1,2,>2.2
106,1,3,<1.3
106,3,1,>2.2
106,3,2,1.90595078707336
106,3,3,1.71818879727048
106,4,1,>2.2
106,4,2,<1.3
106,4,3,<1.3
106,5,1,>2.2
106,5,2,1.61502198878832
106,5,3,1.76195796586209
107,1,1,<1.3
107,1,2,1.53840414291385
107,1,3,<1.3
107,3,1,>2.2
107,3,2,<1.3
107,3,3,>2.2
107,4,1,>2.2
107,4,2,<1.3
107,4,3,1.4
107,5,1,>2.2
107,5,2,<1.3
107,5,3,1.76734829041306
107,6,1,>2.2
107,6,2,<1.3
107,6,3,1.6
107,7,1,>2.2
107,7,2,1.83673033601408
107,7,3,>2.2
107,8,1,>2.2
107,8,2,1.50453657903796
107,8,3,1.98149916981558
107,9,1,1.5
107,9,2,1.8
107,9,3,1.9
107,10,1,>2.2
107,10,2,1.68786187037172
107,10,3,>2.2
107,11,1,>2.2
107,11,2,1.90388943893601
107,11,3,1.90470018309713
107,12,1,>2.2
107,12,2,1.87894538429459
107,12,3,2.09449593926508
107,13,1,2.4
107,13,2,1.7
107,13,3,1.7
107,14,1,2.4
107,14,2,1.5
107,14,3,1.6
107,15,1,2.4
107,15,2,<1.3
107,15,3,1.7
107,16,1,2.2
107,16,2,1.6
107,16,3,2.1
107,17,1,2.4
107,17,2,1.6
107,17,3,1.8
108,1,1,1.59054643272987
108,1,2,>2.2
108,1,3,<1.3
109,1,1,>2.2
109,1,2,>2.2
109,1,3,1.85387057093538
109,3,1,<1.3
109,3,2,<1.3
109,3,3,<1.3
109,4,1,<1.3
109,4,2,<1.3
109,4,3,<1.3
109,5,1,<1.3
109,5,2,<1.3
109,5,3,<1.3
109,6,1,<1.3
109,6,2,<1.3
109,6,3,<1.3
110,1,1,<1.3
110,1,2,>2.2
110,1,3,<1.3
110,3,1,>2.2
110,3,2,1.92071620684842
110,3,3,1.70190060111231
110,4,1,>2.2
110,4,2,<1.3
110,4,3,<1.3
111,4,1,1.7
111,4,2,<1.3
111,4,3,<1.3
111,5,1,1.7124011347189
111,5,2,<1.3
111,5,3,<1.3
111,6,1,1.8
111,6,2,<1.3
111,6,3,<1.3
111,7,1,>2.2
111,7,2,1.55116507354021
111,7,3,1.5592342844702
111,8,1,>2.2
111,8,2,<1.3
111,8,3,1.42833446154067
111,9,1,1.5
111,9,2,<1.3
111,9,3,<1.3
111,10,1,>2.2
111,10,2,1.64290978171501
111,10,3,1.50248853122372
111,11,1,>2.2
111,11,2,1.56666607344086
111,11,3,1.41044665481133
111,12,1,>2.2
111,12,2,1.71162653690318
111,12,3,<1.3
111,13,1,2.4
111,13,2,<1.3
111,13,3,<1.3
111,14,1,2.4
111,14,2,<1.3
111,14,3,<1.3
111,15,1,2.4
111,15,2,<1.3
111,15,3,<1.3
111,16,1,2.3
111,16,2,1.4
111,16,3,1.6
111,17,1,2.4
111,17,2,1.7
111,17,3,1.4
112,3,1,1.77036499711164
112,3,2,1.86811439889978
112,3,3,1.69023744830769
112,4,1,1.5
112,4,2,<1.3
112,4,3,<1.3
112,5,1,1.74819238685729
112,5,2,<1.3
112,5,3,<1.3
112,6,1,>2.2
112,6,2,1.54429374964978
112,6,3,1.83334612025153
112,7,1,>2.2
112,7,2,1.62314336555611
112,7,3,1.57789144636607
112,8,1,1.83893106872417
112,8,2,<1.3
112,8,3,1.45366575276092
112,9,1,1.5
112,9,2,<1.3
112,9,3,>2.2
112,10,1,2.17257608919049
112,10,2,<1.3
112,10,3,<1.3
112,12,1,>2.2
112,12,2,1.57478744030062
112,12,3,1.44480272067728
112,13,1,2.4
112,13,2,<1.3
112,13,3,1.4
112,14,1,2.4
112,14,2,<1.3
112,14,3,1.4
112,15,1,2.4
112,15,2,<1.3
112,15,3,<1.3
112,16,1,2.3
112,16,2,1.4
112,16,3,1.5
112,17,1,2.4
112,17,2,1.4
112,17,3,1.4
113,3,1,<1.3
113,3,2,1.78967310634478
113,3,3,1.71818879727048
113,4,1,<1.3
113,4,2,<1.3
113,4,3,<1.3
113,5,1,<1.3
113,5,2,<1.3
113,5,3,<1.3
113,6,1,<1.3
113,6,2,1.43853928255117
113,6,3,<1.3
114,3,1,>2.2
114,3,2,1.83987553357998
114,3,3,>2.2
114,4,1,>2.2
114,4,2,<1.3
114,4,3,1.5
114,5,1,>2.2
114,5,2,<1.3
114,5,3,1.75739560104362
115,3,1,>2.2
115,3,2,>2.2
115,3,3,<1.3
115,4,1,2.2
115,4,2,<1.3
115,4,3,1.5
115,5,1,2.09514840248457
115,5,2,<1.3
115,5,3,<1.3
115,6,1,>2.2
115,6,2,<1.3
115,6,3,1.4
115,7,1,>2.2
115,7,2,1.77591326972267
115,7,3,1.88211200902172
115,8,1,2.13108219986957
115,8,2,1.43668673693396
115,8,3,1.75457792846574
115,9,1,>2.2
115,9,2,<1.3
115,9,3,1.7
115,12,1,>2.2
115,12,2,1.70156794777908
115,12,3,1.57752560968218
115,13,1,2.4
115,13,2,1.4
115,13,3,<1.3
115,14,1,2.4
115,14,2,<1.3
115,14,3,<1.3
115,15,1,2.3
115,15,2,1.4
115,15,3,<1.3
115,16,1,2.2
115,16,2,<1.3
115,16,3,1.6
116,3,1,1.41431775463411
116,3,2,1.84504343050125
116,3,3,1.70190060111231
116,4,1,<1.3
116,4,2,<1.3
116,4,3,<1.3
116,5,1,<1.3
116,5,2,<1.3
116,5,3,<1.3
116,6,1,<1.3
116,6,2,<1.3
116,6,3,<1.3
117,3,1,1.47017177621888
117,3,2,1.88687846257251
117,3,3,1.74952307215322
117,4,1,<1.3
117,4,2,<1.3
117,4,3,<1.3
117,5,1,<1.3
117,5,2,<1.3
117,5,3,<1.3
117,6,1,<1.3
117,6,2,<1.3
117,6,3,<1.3
117,7,1,1.61189123773649
117,7,2,1.55786301452803
117,7,3,<1.3
117,8,1,>2.2
117,8,2,<1.3
117,8,3,<1.3
117,9,1,2
117,9,2,1.5
117,9,3,1.5
117,10,1,1.43444946287802
117,10,2,<1.3
117,10,3,<1.3
117,12,1,2.19838078839665
117,12,2,1.68918473542072
117,12,3,1.43281645788851
117,13,1,2.4
117,13,2,<1.3
117,13,3,<1.3
117,14,1,2.4
117,14,2,<1.3
117,14,3,<1.3
117,15,1,2.3
117,15,2,<1.3
117,15,3,<1.3
117,16,1,2.2
117,16,2,1.5
117,16,3,<1.3
118,3,1,1.54141259923965
118,3,2,>2.2
118,3,3,<1.3
118,4,1,1.4
118,4,2,<1.3
118,4,3,<1.3
118,5,1,1.93921838758798
118,5,2,<1.3
118,5,3,<1.3
119,4,1,<1.3
119,4,2,<1.3
